"","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ABCC2",759.297006842518,-3.6098655770349,0.114665829375267,-31.4816157237296,1.55068898057599e-217,2.97670256711368e-213
"2","CRABP2",736.809068212427,-3.24752226407272,0.103714241410806,-31.3122115140338,3.18255132389874e-215,3.05461276067801e-211
"3","MALT1",1790.77526607572,-2.42128633598614,0.0799013482295223,-30.3034478095517,1.03250743805505e-201,6.60667092696826e-198
"4","CALB1",483.301261624545,4.26555025482166,0.150895119435571,28.2683115979968,8.47800995466015e-176,4.06859697724141e-172
"5","S100A4",1260.08579711803,-3.08273139941601,0.119615786107032,-25.7719444878085,1.8299423158673e-146,7.02551453907775e-143
"6","SLC4A7",4233.47854765741,3.65214428237249,0.142570336538045,25.6164386719947,1.00074475813964e-144,3.20171606287476e-141
"7","GALNT5",355.806388651252,3.50468764328502,0.150731679521836,23.2511682640496,1.38434243569782e-119,3.79626248509362e-116
"8","SERPINB1",1208.20620387768,1.85565278640712,0.0841902330846802,22.0411883708727,1.16051094901354e-107,2.78464602215798e-104
"9","RHOBTB3",2135.89397971576,-2.59055286822379,0.122816646108547,-21.0928481627338,9.25201948016982e-99,1.97335295490378e-95
"10","PRKACB",1579.81594988174,-1.65245302488549,0.0786350599167632,-21.0142018920651,4.86349278635561e-98,9.33596075268823e-95
"11","ADAM19",713.271977296427,2.62688421006186,0.130091107652966,20.1926500393048,1.13604492591571e-90,1.98250167253437e-87
"12","MAST4",480.506289961613,3.12191526306142,0.162012828613029,19.2695559344759,9.67627238194627e-83,1.54788103869867e-79
"13","ANXA1",4417.63863492615,-1.31998528210685,0.0699205211047836,-18.8783673412374,1.71815510090109e-79,2.53705425514595e-76
"14","UNC13D",1138.63138208648,-2.43666278581042,0.130896133147993,-18.6152388707731,2.41779486589562e-77,3.31514216040945e-74
"15","AFAP1-AS1",896.132502712001,4.20116037701476,0.226380614756207,18.5579510928489,7.03364637166634e-77,9.00119171670047e-74
"16","HTR7",107.857855266005,-3.23481222705624,0.17589929791873,-18.3901372281247,1.57580645566783e-75,1.89057379518748e-72
"17","ARHGAP18",1110.82431838326,-2.05172587538634,0.11254429039405,-18.2303861724362,2.96222051272164e-74,3.34486970365909e-71
"18","SPRY2",238.662121732164,2.79342636625712,0.153873486227979,18.1540461240891,1.19281976259356e-73,1.27207600904144e-70
"19","PLK2",1264.58379719426,2.18810841047166,0.12201878075404,17.932554291641,6.56912096009759e-72,6.63688662894912e-69
"20","SOX4",1553.29221294805,-2.17056311169307,0.121896708995675,-17.8065768106183,6.28373263827059e-71,6.03112658621212e-68
"21","MMP14",2241.44704542281,2.36025463994838,0.132595709503766,17.8003847091399,7.01850880619813e-71,6.41558547827521e-68
"22","ZNF83",1106.75636903267,2.28504961230791,0.128947450599417,17.7207816182932,2.8985686187103e-70,2.52913287294377e-67
"23","DNMBP",816.741922983827,-1.33900448801348,0.0764930198199301,-17.5049238631915,1.31402608982042e-68,1.09669760087794e-65
"24","TMSB4X",5184.74563262876,-1.05010152216685,0.0606644475493654,-17.309998929972,3.954222946615e-67,3.03621054732887e-64
"25","SLC16A3",3078.20074063733,-1.52786109809436,0.0882598221316778,-17.3109469427084,3.8896499005612e-67,3.03621054732887e-64
"26","PXDN",188.940646037133,-2.13180412667009,0.12462664999084,-17.1055237930794,1.34982804029267e-65,9.96588425440694e-63
"27","KRT80",1146.6274799393,-1.79302129076637,0.10512867394215,-17.0554923174721,3.18180817104134e-65,2.26214776486332e-62
"28","NRBP2",999.884524777518,1.78671325249176,0.106124530555566,16.836006181966,1.32909764641305e-63,9.11191372162318e-61
"29","PLEKHG5",1137.4763478898,1.88180375892019,0.111863950186464,16.8222537804488,1.67657447765687e-63,1.1097766783828e-60
"30","BDNF",285.525764070268,-2.91234240848313,0.174322691603298,-16.7066168018485,1.17304837486748e-62,7.50594553465207e-60
"31","ZFP36L1",2495.28164321921,-1.37938935133451,0.0831213123882501,-16.5948937968104,7.58779082402347e-62,4.69855589219208e-59
"32","SEMA3A",383.683116889181,2.25213382123816,0.136147347255223,16.5418854398704,1.83197565295924e-61,1.09895639481893e-58
"33","CUEDC1",612.190971912157,-1.53784819186304,0.0932684439625161,-16.4884083675835,4.44505137138256e-61,2.5856729128806e-58
"34","PDE4B",75.56099232267,-5.68305586073028,0.348104553717047,-16.3257153635217,6.47769209150219e-60,3.65722874671988e-57
"35","ZNF600",290.72866010938,1.98939448800881,0.122233306403795,16.2753879980706,1.47581099973041e-59,8.09419084309284e-57
"36","INPP4B",305.676502622703,-3.10922637906859,0.191587401894834,-16.2287621645149,3.15763020418816e-59,1.68371859443322e-56
"37","COL12A1",12777.3094511276,-1.75760255518696,0.109035700650314,-16.119514477407,1.86065343114963e-58,9.65327115252658e-56
"38","LTBP3",2966.49208097836,-1.71591770456121,0.107682914156626,-15.9349114759783,3.62714013651228e-57,1.83227847527605e-54
"39","PBX1",494.168881429247,-2.83669708881662,0.17930999811507,-15.8200720463797,2.26233643372999e-56,1.1135335944072e-53
"40","SLC44A2",1635.42464241721,-1.40299206697144,0.0889436099886553,-15.773950114577,4.70150883896412e-56,2.25625409181888e-53
"41","ANXA6",785.357110602836,-1.61831233389445,0.102848647251695,-15.7348917767879,8.7205699332818e-56,4.08292830339701e-53
"42","MTUS1",1613.74941574386,-1.28236991354911,0.0834854447050219,-15.3604010624857,3.01702426672784e-53,1.37892375771685e-50
"43","KRT14",894.321583203506,5.64537176198558,0.368534660403405,15.3184282743068,5.7593377815434e-53,2.57107553615133e-50
"44","KLF5",2636.03458381252,1.57094457682577,0.103034745941121,15.2467457698539,1.73045203199643e-52,7.54949027413714e-50
"45","BIRC3",257.594402456141,2.70931799381019,0.178843086521147,15.14913462137,7.67708020332386e-52,3.27487181295566e-49
