"","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7003","TNFRSF12A",3415.8044698543,0.295943667496849,0.125200617227746,2.36375565911559,0.0180907396932819,0.0506762873858505
"7004","MIER2",446.999414811058,0.271628199519504,0.114922591213075,2.36357531319396,0.0180995474095136,0.0506937209498043
"7005","MTMR14",443.632788153086,0.199418575247994,0.0843752328362961,2.36347288824558,0.0181045513008723,0.0507004971976035
"7006","TMEM30A",3386.35773569113,0.132000613005748,0.055864849416725,2.36285632887125,0.0181346984349474,0.050777673308359
"7007","HOXD3",6.32198088818506,-1.4788579033896,0.625934412212177,-2.36264035741864,0.0181452689129862,0.0508000200179893
"7008","GFOD2",753.24567108944,0.152642395907528,0.0646209333275473,2.3621199516544,0.0181707617503473,0.0508641314578429
"7009","PACERR",10.8586283615536,1.10900179678565,0.469651550187351,2.36132893917469,0.0182095707175513,0.0509654941883585
"7010","MPPE1",225.184591763911,0.298781999918933,0.126547033691942,2.36103519143934,0.0182240011544154,0.0509986063689255
"7011","ZNF507",1087.21368266537,0.17019007182586,0.0720891166405164,2.36082892615455,0.0182341399751484,0.051019701025886
"7012","LINC02065",2.12519745278789,-3.53668374740405,1.49838233373391,-2.36033465410045,0.0182584556593456,0.0510804513219312
"7013","SCG2",67.0135136357986,-3.21128758920484,1.36064170676457,-2.36012726439266,0.0182686666354936,0.0511017301281162
"7014","C1D",244.678555522344,0.304006458463359,0.128840267740856,2.35956090276702,0.0182965773165122,0.0511725060191074
"7015","DDHD1",948.446863198303,0.172378753710187,0.0730719756405645,2.35902686630651,0.01832292918017,0.0512389025983458
"7016","LNCRNA-IUR",18.3832558269809,-0.936902455759809,0.397183013315697,-2.35886839152187,0.0183307554592781,0.0512534820189079
"7017","ABCA7",1298.83313688372,-0.247507898337632,0.104932615914431,-2.3587318030789,0.0183375032290091,0.0512650421609623
"7018","B3GAT3",430.344738365287,-0.235190702732481,0.0997173665727153,-2.35857314343512,0.0183453440944023,0.0512796544741934
"7019","LRRC9",9.39021046485723,-1.83074871856142,0.776349024651917,-2.35815163081096,0.0183661892553853,0.051330607582689
"7020","MAGI2",34.814494323631,-0.702634058772776,0.297972972536114,-2.35804627779661,0.0183714025397994,0.0513378637639949
"7021","MIAT",12.342728013383,-1.23684696863597,0.524612031451367,-2.35764125579463,0.0183914566966344,0.0513865839649449
"7022","LINC02643",2.49404366725335,-3.2333222824188,1.37145971932308,-2.35757728561995,0.0183946258512378,0.0513881195277316
"7023","HNRNPA1P45",1.94489826947863,-3.69973857380849,1.56939287169358,-2.35743301791347,0.0184017747907618,0.0513934533129805
"7024","LINC00917",1.25799228285247,4.43145523087369,1.8797502202251,2.35747025492728,0.018399929341408,0.0513934533129805
