"","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"36","DOCK5",2024.79555201495,-1.37374213359306,0.0943666278499497,-14.5574994560304,5.23374606128669e-48,2.54578131331087e-45
"37","GCAWKR",428.592668310071,1.53740688795967,0.10601314475992,14.5020402087055,1.17601770280525e-47,5.56574216049265e-45
"38","CCN5",79.0488648250004,4.45436167395689,0.307509027087797,14.4853037848711,1.50057765788964e-47,6.91489878086988e-45
"39","UNC13D",1138.63138208648,-1.42463439765644,0.0988120245550455,-14.4176217830939,4.00920779898302e-47,1.80013430174337e-44
"40","SPATS2L",945.128624136202,-1.38560991006422,0.0964968100402427,-14.3591265813489,9.33967646160831e-47,4.08867686298058e-44
"41","AP3B2",178.752893803519,1.9698252759331,0.137474243327493,14.3286860742383,1.44834908798199e-46,6.18586362918358e-44
"42","SOD2",3246.62072071711,1.75679864196964,0.123267426354904,14.2519292721467,4.36065626670797e-46,1.8180821877696e-43
"43","PDE8A",960.917765674776,1.08684578797014,0.0765255060036823,14.202399235594,8.85287554833346e-46,3.60517915643877e-43
"44","FAM111B",642.771835192733,-1.81516032404743,0.129469303528374,-14.0200053184778,1.17605846228139e-44,4.68044539386579e-42
"45","ACSL3",2669.55386549304,-0.692346590935428,0.0494113858921102,-14.0118836667963,1.31860569101232e-44,5.13113427895928e-42
"46","ABLIM1",1173.94536470321,-1.71197258227203,0.12400483436141,-13.80569226263,2.3549927851761e-43,8.96484318722145e-41
"47","LINC02984",78.7471358163043,-2.65038535148984,0.193562353195799,-13.692669611269,1.1230599545721e-42,4.18423465202383e-40
"48","ADGRF1",549.880461316656,-1.87004164054425,0.136839059810405,-13.6659930515107,1.62077493768231e-42,5.91278956953229e-40
"49","EMP1",1131.15072095188,-1.68373687779354,0.123592005133171,-13.623347853118,2.90919606273514e-42,1.03965167866439e-39
"50","COBL",306.565043399095,1.56366295459706,0.115344323655596,13.5564794611477,7.25347746588757e-42,2.54031287810315e-39
"51","CASKIN2",563.642160198548,-1.43018776658417,0.106150521029342,-13.4732053381899,2.24887156314786e-41,7.72156665534945e-39
"52","PCSK5",183.184013539819,-2.35501113481473,0.174925771016153,-13.4629169912149,2.58505906454752e-41,8.70518639986376e-39
"53","ZC3HAV1",2057.95933858933,-0.981574381299301,0.0731152591567694,-13.4250277249878,4.31422869124781e-41,1.42540487948001e-38
"54","LY6D",157.287841554236,-3.23942559264888,0.24143574173899,-13.4173406526981,4.78580735979098e-41,1.55193097550555e-38
"55","PDE3B",315.93099754624,1.63318417929165,0.122091036295006,13.3767738308439,8.26579549550075e-41,2.63167899857661e-38
"56","OLFM1",602.178181670376,-3.73666428864452,0.280623159326569,-13.3155948269261,1.87870193327211e-40,5.87463384884428e-38
"57","IL1B",318.593150160262,2.203503498649,0.166142499650254,13.2627323128494,3.80765578568302e-40,1.1607450526748e-37
"58","NEBL",286.090616521666,-2.65422234174298,0.200137292319738,-13.2620078496047,3.84462412512926e-40,1.1607450526748e-37
"59","EDEM1",1388.75729286848,1.01719682735659,0.0777912902633984,13.0759732087281,4.51745012006715e-39,1.34076388224569e-36
"60","TMEM170B",103.829861726026,2.32583621689615,0.177932367925159,13.0714621741809,4.79351908970461e-39,1.39898854633029e-36
"61","PLXND1",917.554715071999,1.47423294410165,0.113216254393358,13.0213894815809,9.24727304185003e-39,2.65457374157108e-36
"62","KRT13",1189.50523510479,-4.86727381378787,0.377298720050803,-12.9003189121142,4.48238322998241e-38,1.26598407645519e-35
"63","MEIS2",242.956933214902,-1.50169261976667,0.116573856559043,-12.8818987729559,5.69178038410475e-38,1.58204390961997e-35
"64","EREG",5156.98968610995,1.31531293888106,0.102221248487341,12.8673143631576,6.87513421361093e-38,1.8811011752272e-35
"65","SLC6A10P",66.5372657109197,2.81892727236921,0.219275419190555,12.8556464868482,7.99545993574789e-38,2.15397690669048e-35
"66","FHL1",462.459374909415,1.24029583287906,0.096491064506957,12.8539967842269,8.16786318537941e-38,2.16708260968453e-35
"67","TBC1D4",722.300628346341,1.22948518850642,0.095892084346829,12.8215503592511,1.24192144702222e-37,3.24586365056807e-35
"68","HIF1A",10639.562930827,0.832827818005506,0.0650439405630285,12.8040799926395,1.55558501998032e-37,4.00586018895226e-35
"69","MCOLN3",571.126708508492,1.66762389480863,0.130471278810226,12.7815401980863,2.07911020101271e-37,5.27642010578746e-35
"70","ITGA6",1868.92191543358,-1.54889067863373,0.121231398195162,-12.7763162158724,2.22354072058333e-37,5.56234593687639e-35
"71","PYGO1",331.066648440424,1.42306440634159,0.111476341409266,12.7656181423919,2.55117313440632e-37,6.29205531782944e-35
"72","IRF2BP2",1007.82469174079,1.0651561452302,0.0834612808983661,12.7622789126287,2.66294741419749e-37,6.47651002361282e-35
"73","PKP1",373.560988184154,-1.85239237536788,0.145309429106096,-12.747915856275,3.20191276651891e-37,7.68064307596062e-35
"74","MLXIPL",548.344455670038,2.47831626577954,0.194633505240008,12.733245813579,3.86434001856227e-37,9.14438622500593e-35
"75","F2R",386.552271892846,-1.23736312646767,0.0973647487731018,-12.7085330374674,5.30197182486507e-37,1.2379043816695e-34
"76","ARL10",226.622512803468,1.52768605070537,0.120642594714456,12.6629077758248,9.49173409448218e-37,2.18697047011155e-34
"77","CDYL2",67.7576615918383,-2.99226694848656,0.236995359267032,-12.6258461673718,1.52097668881376e-36,3.45893802569061e-34
"78","MYEOV",741.300199280093,-1.57429476515902,0.125100743142626,-12.584215933587,2.57890638025783e-36,5.78964482367884e-34
"79","B4GALNT4",487.026900444668,1.87943073781881,0.150321260527903,12.5027606289261,7.2103168708703e-36,1.59822605982038e-33
"80","TIMP2",3009.51714979993,-1.53004771666914,0.123092339978403,-12.4300806771372,1.79453154360572e-35,3.92800523250997e-33
"81","SMARCA2",712.915502367024,-1.4300603725647,0.11515580814078,-12.4184823644886,2.07459615300795e-35,4.48496953522496e-33
"82","KLK10",431.921849159747,-1.32815233184573,0.107213712144007,-12.3878961495316,3.03912016747117e-35,6.49000405519362e-33
"83","LRP1",1763.62339265291,-1.18939708665478,0.0966248674285028,-12.3094304634868,8.05898699684291e-35,1.7002520638761e-32
"84","SORBS3",678.587845812984,-1.35377874854697,0.110505694363173,-12.2507600748413,1.66428743509442e-34,3.4694449138022e-32
"85","ARHGAP18",1110.82431838326,-1.55781054409385,0.1277753257357,-12.1917947391199,3.43766019380182e-34,7.02365886073133e-32
"86","CASC19",666.87526341142,2.15574422456059,0.176823317227074,12.1915155668763,3.4494584091308e-34,7.02365886073133e-32
"87","OSBP2",581.933750041223,1.12024112565543,0.0921182680827559,12.1609008611521,5.02019986387605e-34,1.01044505536016e-31
"88","NPTN",2477.53883670295,-0.864681026722436,0.0711801871106571,-12.1477768157338,5.89467544901149e-34,1.172973429405e-31
"89","SEPTIN2",7185.70498110384,-0.54713347268199,0.045363985306861,-12.0609657414566,1.69780297584512e-33,3.34047504607009e-31
"90","CRTC3",1710.63265103853,0.861187036331653,0.0714647393369926,12.0505167208505,1.92737876368019e-33,3.75003661453376e-31
"91","BAIAP3",309.637575843644,3.24244986555991,0.26968568438968,12.0230700153693,2.68795596713928e-33,5.17239526819516e-31
"92","IL1A",248.030564926853,2.03434643975743,0.169359756797828,12.0119825289187,3.0738641629743e-33,5.85069949541771e-31
"93","KCNJ15",67.9250007049471,-3.74356382388542,0.312173053636827,-11.9919505552217,3.91574334731554e-33,7.37296578009058e-31
"94","GALNT7",609.094075923197,-1.16096738272343,0.0968421757301596,-11.9882414244631,4.09506751860454e-33,7.62858801258341e-31
"95","MBNL2",1691.19090839196,1.11515333396402,0.0931162218251941,11.9759297800708,4.7508143592095e-33,8.75700107832817e-31
"96","KSR2",250.029235261882,-2.90705141236237,0.243584037464511,-11.9344906284589,7.82363382604852e-33,1.42707970758266e-30
"97","CRABP2",736.809068212427,-1.29527312638362,0.108599744096951,-11.9270366348864,8.55655154006181e-33,1.54467808266002e-30
"98","SCEL",48.4658734891456,-3.92449573635481,0.330061548110773,-11.8901936890804,1.33097567219963e-32,2.37823622407017e-30
"99","CTDSPL",845.541781495288,-0.975332816754222,0.082111103699759,-11.8782085833427,1.53624381984215e-32,2.71728944739959e-30
"100","RNPC3",701.647384291598,1.1702635076457,0.0988596495574261,11.8376254911354,2.49414682115599e-32,4.36750049852625e-30
"101","BCAT1",240.98563505515,-1.66692960120165,0.142109002250571,-11.7299367021271,8.95255973505296e-32,1.55216112396547e-29
"102","STAT5B",1055.55593448045,0.996732647238117,0.0850853587618016,11.7145024918857,1.07419953463179e-31,1.84414784813111e-29
"103","EPB41L1",1551.46555633888,-1.01813233856543,0.0871256935348599,-11.6857874785015,1.50676537528305e-31,2.56164742588169e-29
"104","COL17A1",1789.74772698607,-1.20043877087815,0.102852357137991,-11.6714755430213,1.78303536655247e-31,3.00218579843272e-29
"105","CSNK1E",2498.40549319555,0.809634287410255,0.0695498327948441,11.6410673451723,2.54806708375471e-31,4.24944787653607e-29
"106","FOXN3",776.956627913516,-0.959185984219169,0.0824691215883403,-11.6308500168963,2.87223088930404e-31,4.74487123609462e-29
"107","HAS3",1678.56988557256,2.68901238634794,0.231580683480032,11.6115573455409,3.5999843934761e-31,5.89152586113645e-29
"108","ELF3",1225.15632152789,-1.29637073121105,0.111676719236085,-11.6082451210849,3.74216873113287e-31,6.06751080100627e-29
"109","ZNFX1",2026.65262679732,-1.10947247013418,0.0960636654230806,-11.5493455850125,7.43846601915677e-31,1.19499980239866e-28
"110","WNT10A",142.202787982337,-1.82922646423783,0.158893712183682,-11.5122646396682,1.14433293592527e-30,1.82167400372613e-28
"111","PDP2",859.012975071907,1.04774713143861,0.0913488826498236,11.4697312221654,1.87239937740907e-30,2.95383653133425e-28
"112","PAPSS2",1021.53306533093,-1.4146222436911,0.12344875740419,-11.4591857661184,2.11493692138829e-30,3.30666610985984e-28
"113","CTSH",931.624730136515,-0.986270807535273,0.0860822650900463,-11.4573054798638,2.1613466117065e-30,3.34932216969845e-28
"114","CTSV",399.565740528018,-1.50867865227806,0.131785022152259,-11.4480282177666,2.40555103461097e-30,3.69505299711165e-28
"115","DRAM1",1210.89291445347,1.11781329991137,0.0976891560622141,11.442552530595,2.56234078489577e-30,3.90166517254868e-28
"116","PROSER2",582.281484119605,1.53806621034557,0.134870306811416,11.4040387888803,3.99161847467959e-30,6.02562337156158e-28
"117","CGN",243.404770140151,-1.75259652919829,0.15409307247258,-11.3736231037262,5.6588849129491e-30,8.46946441971382e-28
"118","ZYG11A",269.804136445075,1.67342076441212,0.147189065862376,11.3691920973042,5.95360844407471e-30,8.83505402238918e-28
"119","CFAP44",245.756376549019,-1.70998803086842,0.150511521776224,-11.3611769430568,6.52594598866089e-30,9.60301178213789e-28
"120","MCTP1",224.75147738091,1.35366817015932,0.119555662934045,11.3224931127361,1.01542383456104e-29,1.48175723058319e-27
"121","BSPRY",209.005320464037,2.05483142251518,0.181581452578443,11.3163067776842,1.08966466935168e-29,1.57695190289398e-27
"122","FADS3",1205.31258093468,1.03815707589368,0.0917791306484107,11.3114721022002,1.15141299818978e-29,1.65265516486076e-27
"123","AGL",1520.23862122536,0.900068226051309,0.0796365068114054,11.3022062630502,1.27962156193325e-29,1.82174416024497e-27
"124","EMB",440.836131259592,-1.20541660460987,0.106937978797895,-11.2721094802812,1.80200093164613e-29,2.54474502532704e-27
"125","PLAGL1",1043.57682681618,-1.30349146003187,0.115652045978707,-11.2708032875775,1.82893622291524e-29,2.5621201759575e-27
"126","KRT15",1150.04179259099,-2.70822754482752,0.241530271471025,-11.2127872350461,3.52902356968612e-29,4.90450251815664e-27
"127","NFKBIA",2230.49165360403,1.0362114087259,0.0930079718328497,11.1411031582125,7.91330097804242e-29,1.09110089312205e-26
"128","ALDH1A1",32.5158977993861,-4.04985732363193,0.364118335990601,-11.1223657897208,9.76477506934757e-29,1.33586700186988e-26
"129","NEURL1",228.424398182431,3.44608652545148,0.309969514836176,11.1175014332387,1.03119507579144e-28,1.3997873621848e-26
"130","SLC1A3",571.311507773542,-1.39831768508103,0.125984373294167,-11.0991359366136,1.26662480077916e-28,1.70614360664952e-26
"131","FGF2",969.405679948031,-1.24059410830628,0.112191824567242,-11.0577942117586,2.00979320134389e-28,2.6865258586819e-26
"132","KLK5",526.264155439373,-1.02690233420906,0.0930735562548681,-11.0332340949457,2.6419028856143e-28,3.50472435075697e-26
"133","UBE2I",1935.33949715877,0.606900188123483,0.0551417907105115,11.0061748141195,3.56834317257146e-28,4.69813964623299e-26
"134","MAP4K4",2410.77612914669,-0.758495992373407,0.0692495095840409,-10.9530882879813,6.42200144493533e-28,8.39221397778079e-26
"135","LPAR3",303.327234153523,1.41401450277735,0.129358380334875,10.9309849050123,8.19540371135895e-28,1.06303492140449e-25
"136","HOMER2",562.441822055659,1.05151477878717,0.0964738539559679,10.8994793477111,1.15918677392457e-27,1.49253820574949e-25
"137","PDP1",5976.79922677734,1.17709116765186,0.108029118523126,10.8960545429228,1.20364037561615e-27,1.53846325674558e-25
"138","AKAP1",1489.41191007326,-0.747495952153441,0.0686649886307172,-10.8861294097564,1.34224381340581e-27,1.70319068235864e-25
"139","TRIB1",2373.41552052671,1.50700356222875,0.138669257665909,10.8676110883894,1.64450427407914e-27,2.0717204563597e-25
"140","CDCA7L",558.898598592145,-1.28250256595162,0.118048009972295,-10.864245540883,1.70627644752388e-27,2.13418620518505e-25
"141","CORO6",610.545894437858,1.70946446161927,0.15795558165566,10.822437825248,2.69511664239102e-27,3.34710549822051e-25
"142","SGPP2",129.506610358147,2.62399153939486,0.243713376402953,10.7667112003585,4.94345330095554e-27,6.09611343331215e-25
"143","PIK3R1",449.180710530355,-1.14360750852116,0.106294474639575,-10.7588612898171,5.38312101559388e-27,6.5918763709136e-25
"144","RFX7",955.374126389743,-0.808925623355845,0.075317989892775,-10.7401382393165,6.59455684480048e-27,8.01925589647925e-25
"145","ACSS2",927.742296511563,1.08425219275544,0.101183554497477,10.7156958276502,8.59087995929869e-27,1.03748206184331e-24
"146","GRK3",302.959381949314,-2.06485689732689,0.193011854565629,-10.6980832963542,1.03905220439454e-26,1.2462221336406e-24
"147","HDGFL3",1233.61624195537,0.770205410443141,0.071999870574344,10.6973165965328,1.04768330345299e-26,1.24802600862349e-24
"148","SLC6A15",504.884111689339,1.2890755762526,0.120812072403134,10.6700890946654,1.40491609337603e-26,1.66188548680843e-24
"149","HERC5",580.022592462469,-1.84260608625,0.172698699295731,-10.6694844475621,1.41408793064049e-26,1.66188548680843e-24
"150","KREMEN2",137.719356676042,2.47576245811716,0.233612010188935,10.5977533266157,3.05224538493477e-26,3.56319126237285e-24
"151","MISP",1037.15797536511,-0.987962334485153,0.0932844627211904,-10.590856244067,3.28572460973635e-26,3.81035255901279e-24
"152","NGFR",264.810750237237,1.38255250523967,0.130604246452286,10.5858158734889,3.46746659927749e-26,3.99465839604922e-24
"153","CCDC47",2025.08330536811,-0.608106564546169,0.0575101767659665,-10.5738948955211,3.93792500984518e-26,4.50699378087575e-24
"154","TANC1",976.470761008574,-0.742875662933148,0.0703898492525266,-10.5537328296876,4.88181988919604e-26,5.55100961556571e-24
"155","CENPV",562.829702480704,1.25263957383106,0.118704181346639,10.5526154143898,4.94024250259773e-26,5.58119912664444e-24
"156","TP53I3",244.547540808993,-1.50781274422098,0.142990867210074,-10.5448185163167,5.36763873972741e-26,6.01858924919183e-24
"157","SOX2",32.2286289391439,-6.21165942524783,0.589100012669233,-10.5443206444736,5.39614249399302e-26,6.01858924919183e-24
"158","FST",434.74670389521,1.5165518478708,0.144196450831581,10.5172619653594,7.19336269120943e-26,7.97234013201065e-24
"159","F2RL1",1408.51638227476,-1.12732413897127,0.107358454116612,-10.5005623287643,8.5867069473252e-26,9.45671857576174e-24
"160","SCPEP1",856.625387375123,-1.09671303722111,0.104650986467368,-10.4797200126067,1.07060223517809e-25,1.17170723376272e-23
"161","ATP13A3",4240.43579869503,0.676192032658756,0.0645366485320279,10.4776440679776,1.09435937600068e-25,1.19026875982285e-23
"162","ABCA12",75.5106873625716,-2.97422813135505,0.284704446910357,-10.4467217271514,1.5167778854596e-25,1.63952454026439e-23
"163","DBT",1098.80072332091,0.847842409831874,0.0814653711856625,10.4073963880875,2.29410087890445e-25,2.46453990739238e-23
"164","DOCK9",1235.45302530182,0.923597046806363,0.0889623097356382,10.381891494847,2.99776043081362e-25,3.20084042097423e-23
"165","ARVCF",361.437155718656,1.64895372387263,0.158918526199304,10.3760949922518,3.18539377055088e-25,3.38057153431009e-23
"166","LRIG2",899.0562407107,0.778546746829579,0.0750953665500483,10.367440530578,3.48740381781704e-25,3.6787908586623e-23
"167","TRAF5",336.410761977395,1.21973058711324,0.117873090358307,10.347829037192,4.28082577844198e-25,4.48871498241303e-23
"168","SLC12A6",711.871189013415,-1.27467098622063,0.123199251245025,-10.3464182885779,4.34435380778361e-25,4.52821306714874e-23
"169","PKM",36580.7426731461,-0.692369556182776,0.0670008273934313,-10.3337463598346,4.95853040690027e-25,5.13780035238051e-23
"170","RUNX2",73.7734489351909,2.12225839029342,0.205522770167402,10.3261472612733,5.36732768356499e-25,5.52866323922979e-23
"171","TRIM2",372.332148964472,-1.66856305897507,0.161790579135396,-10.3131039390044,6.14828750808823e-25,6.2960621376686e-23
"172","RNPS1",3787.20922442095,0.553814591785802,0.0537157199014357,10.3101027558043,6.34334616448113e-25,6.45804271431565e-23
"173","SPIRE1",657.301182140672,0.926360854292382,0.0902814173673028,10.2608142550926,1.05810717493376e-24,1.07101241273209e-22
"174","BAIAP2",618.975189039866,-0.862081093941307,0.0841349447755487,-10.2464094585327,1.22821529539128e-24,1.23605046193085e-22
"175","SLC9B2",363.491467914235,1.28784243456502,0.125723544022278,10.243446798929,1.26642540374366e-24,1.26722144256887e-22
"176","CPVL",363.04367886506,-1.21356514316233,0.118590408980216,-10.2332486547439,1.40718091490651e-24,1.40006505687091e-22
"177","ALDH2",401.79090002075,1.72388123556975,0.168480277013428,10.2319468256356,1.42622964100859e-24,1.41100040924867e-22
"178","SLC44A2",1635.42464241721,-0.882913377307548,0.0862951035576474,-10.2313264705423,1.4353965033194e-24,1.41209147020371e-22
"179","KCNK1",611.505583906934,-0.95244435614102,0.0933246368026908,-10.205711897435,1.86945126478663e-24,1.82882464232841e-22
"180","KLF4",302.886393415687,-1.4901763095478,0.146304278858417,-10.1854595174888,2.30269392631489e-24,2.24013740798334e-22
"181","SLC30A1",497.041874931276,-1.64377100820106,0.161779453069657,-10.1605672229174,2.97341492503449e-24,2.87665573217011e-22
"182","SECTM1",349.008085440594,-2.96225744449964,0.291823956885752,-10.1508370872353,3.28533234429092e-24,3.16095904839991e-22
"183","LRRC45",1030.90916149473,-1.14711637645132,0.113040035348704,-10.1478770146587,3.38649985190771e-24,3.24049174353858e-22
"184","STYK1",90.2562281843574,-2.37749012111756,0.234327282365234,-10.1460235322146,3.45141180734888e-24,3.2846560955699e-22
"185","RAD51C",633.956236383401,-0.888615234719707,0.0876195446096383,-10.1417467835362,3.60593103720976e-24,3.41315991311244e-22
"186","RNF213",6637.80252158385,-0.83804361027633,0.0826613124152326,-10.138280965908,3.73616202746011e-24,3.51741576682011e-22
"187","MMP12",39.9505279091479,-3.80379576203242,0.375241093172042,-10.1369381745417,3.78786137609568e-24,3.5470182115942e-22
"188","NEB",150.40556941404,-1.50492333019429,0.148904686806543,-10.1066216414631,5.16341523894956e-24,4.80939171538542e-22
"189","PDLIM2",146.109120629064,-1.62777192117278,0.161100243740727,-10.1040934723382,5.29833058385865e-24,4.90894533618777e-22
"190","IGFBP4",3425.84678506594,0.850393511633856,0.0842603247378499,10.0924547143581,5.96586545844111e-24,5.49833000225064e-22
"191","MAP2K6",168.024469824675,-1.74973124570744,0.173449198927622,-10.0878600565782,6.25175222114197e-24,5.73164571436738e-22
"192","SLC30A7",1255.54859924294,0.781815486917672,0.0775975904403464,10.0752546887225,7.107640871238e-24,6.48239058834629e-22
"193","SLC16A4-AS1",306.098662213612,1.00535987099389,0.0999423712211501,10.0593958169078,8.35092601236626e-24,7.57684276697127e-22
"194","DSP",6527.31272060822,-0.884962843071909,0.0881145379217483,-10.0433238821251,9.83046288163793e-24,8.87325956290524e-22
"195","ADA",422.935987924466,1.34418390013881,0.133845764611029,10.0427824820992,9.88458249371347e-24,8.8763550793547e-22
"196","FGFR3",676.6395129811,-1.35179479132637,0.134648817621571,-10.0394107813525,1.02283290631864e-23,9.13817705231923e-22
"197","GSAP",128.172331279239,1.44140195767039,0.143663245514767,10.0331991840058,1.08928859173801e-23,9.68250382229656e-22
"198","DDHD2",972.26023123664,1.09609341286064,0.109473093722324,10.0124457580496,1.34388413091598e-23,1.18852298062978e-21
"199","GULP1",490.530346799602,-1.38401753562529,0.138261604681992,-10.0101365003581,1.37562607374386e-23,1.21048181795621e-21
"200","HOOK1",1065.33326960118,0.733020586325421,0.0732585967052102,10.0059326726537,1.43532751294098e-23,1.25670100395547e-21
"201","SORL1",761.009115205334,-1.26976111902156,0.126920875109028,-10.0043520652596,1.45843249783972e-23,1.27057768505827e-21
"202","RUNX1",1016.69751872055,-0.927587108219767,0.0927391229600764,-10.0021121465542,1.4918072531902e-23,1.29321964408978e-21
"203","EMC10",1348.32988168787,-0.849255706220843,0.0851277857033993,-9.97624570172427,1.9365592638944e-23,1.67049700837708e-21
"204","IL1RN",152.403277672494,-2.17841063613788,0.218558404003052,-9.96717854925157,2.121704368048e-23,1.82123358769061e-21
"205","CROT",326.057269366485,-1.08437780342366,0.108966179695668,-9.95150794909238,2.48390475502895e-23,2.12173932513717e-21
"206","CEACAM6",86.5448700946723,-2.83971482839556,0.285800327621904,-9.93600970308305,2.90220615485841e-23,2.46701611542358e-21
"207","HS6ST1",461.260221172692,-1.07152794559267,0.108260136167439,-9.89771474086642,4.25895508913243e-23,3.60282910945884e-21
"208","ARRDC4",788.226929403312,1.63482937931606,0.165319740466886,9.8888939378871,4.65138477115219e-23,3.91588455421375e-21
"209","LASP1",3449.13607215856,-0.658890762234388,0.0667022809075647,-9.87808442634025,5.18138831187288e-23,4.34121008273713e-21
"210","ATXN7L2",457.67346437655,1.13519130161224,0.115174383362625,9.85628286837107,6.43891015054533e-23,5.36913122124759e-21
"211","STXBP3",1240.00934832233,0.545679921298032,0.055447047773897,9.84146033388859,7.4619739917666e-23,6.19273111705332e-21
"212","MECOM",251.583720874721,-1.2111575297549,0.123182625619658,-9.83221070067544,8.18030073645712e-23,6.75685123566512e-21
"213","CNP",1662.81298679702,-0.775787615919187,0.0789285247901811,-9.82898917699899,8.44622565390096e-23,6.94374917490421e-21
"214","MEGF6",1036.84984366861,1.59700516178348,0.16260818174805,9.82118577685052,9.12636367513143e-23,7.46783898669282e-21
"215","CYP7B1",33.2561670966003,-2.99499018819953,0.305075487695917,-9.81721019548046,9.49344193610214e-23,7.73207729037603e-21
"216","AGFG1",1594.08326407396,0.656659891201681,0.0669547950956902,9.80751102685324,1.04514622965598e-22,8.47294242014157e-21
"217","RNF6",1093.35147517933,-0.624779394826046,0.0637107046712723,-9.80650579913872,1.05560657832555e-22,8.51830727790722e-21
"218","NRG4",62.7941752714723,-2.25751281489564,0.230659871568245,-9.78719358311835,1.27793643363656e-22,1.02651123345916e-20
