...1,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3,MXRA5,253.291952088399,-4.1689726700952,0.258014416105162,-16.1579059535805,9.98978426919734e-59,6.812033893165659e-55
4,EMC10,1348.32988168787,-0.898985937272588,0.0600521666968623,-14.9700832912588,1.15176914999386e-50,5.89043537535611e-47
5,PKM,36580.7426731461,-0.62943310758654,0.0427546664199274,-14.7219744718478,4.658571890164749e-49,1.82726230805656e-45
6,TTYH3,1695.12078498974,-0.774483426566964,0.0526411973852102,-14.7124963913636,5.35932631780777e-49,1.82726230805656e-45
19,DYNLL2,2821.32692641059,-0.546022529939474,0.0444410508915535,-12.2864450544137,1.07113733342302e-34,1.15327665420183e-31
24,SLC4A2,2126.80918557525,-0.883916399765425,0.0749710171522977,-11.7901081423214,4.38977003827097e-32,3.74173023637122e-29
31,PRKAR1B,449.099336916563,-1.00505226843166,0.0874457425203538,-11.4934385536006,1.42331455557929e-30,9.3924986656405e-28
32,ARHGAP18,1110.82431838326,-1.54209106609696,0.134587963753346,-11.4578675766511,2.14736787453732e-30,1.37277201904406e-27
37,IQCE,592.185733988343,-0.673800530288244,0.0596010473220737,-11.3051793645025,1.23701138631813e-29,6.839335656732399e-27
41,ZNF544,431.88697791886,-0.749545402570398,0.0676725533673592,-11.0760620853406,1.63924837833405e-28,8.179049774531649e-26
42,MYO1B,3528.53422628173,-0.590513239122442,0.0535138345644832,-11.0347771548848,2.5969448018519e-28,1.2648976145591498e-25
64,PFKFB4,299.256167627085,-1.0608352162589,0.105052825513067,-10.0981121743075,5.6315829176903e-24,1.80008268354985e-21
69,GAPDH,27141.5421458868,-0.520579943916637,0.0521927222181872,-9.97418647259664,1.9771502855450198e-23,5.7780804844849404e-21
79,S100A10,3321.29712509761,-0.813814726259337,0.08258744415576,-9.85397640741227,6.58845723658268e-23,1.70607683150344e-20
81,LASP1,3449.13607215856,-0.494089821886299,0.0503282496964572,-9.81734562330865,9.48070027953974e-23,2.39440352615487e-20
88,TEX261,1346.76551903689,-0.579453710955154,0.0600176373230763,-9.65472379120727,4.69422565771209e-22,1.09124743499791e-19
94,CD2AP,1218.29425333286,-0.364988386766164,0.0384492874777149,-9.49272173060972,2.25079212342248e-21,4.89834622009081e-19
96,RNF20,852.881482974806,-0.40492016830044,0.0427223823267736,-9.4779398115793,2.59352807106896e-21,5.526646223943509e-19
102,ADAM10,2975.25476651775,-0.323544255447626,0.0344701148036986,-9.38622506162671,6.21892307115156e-21,1.24725989477007e-18
103,DPY19L1,1026.41116120654,-0.49288907212292,0.052682151372225997,-9.35590250748132,8.28890016903036e-21,1.6462721432801399e-18
107,IDH1,1808.65404997169,-0.527835560346924,0.0565280019766519,-9.33759449988944,9.85475340876667e-21,1.88409991105738e-18
111,BCL9,473.219414116199,-0.504340615410627,0.0549764297472254,-9.17376078675026,4.56798025350774e-20,8.41866414828899e-18
113,PTTG1IP,2848.81004762839,-0.354851961170091,0.0388249744189592,-9.13978609080055,6.257598198821379e-20,1.13284678188751e-17
