...1,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
23,ALCAM,3545.98487070738,0.641174944260902,0.05423762505996,11.8215895985873,3.01916978462214e-32,2.68535462104414e-29
77,RPL37,9966.80841109775,0.514747848086885,0.0521489923338407,9.87071513849468,5.576559746643001e-23,1.4815543212607198e-20
122,MAFF,219.224593756566,0.859829092036416,0.0951158282869676,9.03981080249108,1.5694321556372299e-19,2.63162898425171e-17
134,RPL15,6897.52327075328,0.404858983786097,0.0458535190656629,8.82939831087626,1.05240316045805e-18,1.60664264578286e-16
162,EREG,5156.98968610995,0.869708446610742,0.10135279158768,8.58100140101573,9.40507365105538e-18,1.1876518004916001e-15
169,GPR180,481.612361312685,0.646450660465737,0.0759822927500766,8.50791200249857,1.77093513919843e-17,2.14366983092203e-15
173,RHOQ,604.548557146199,0.533473584488375,0.0629544012394388,8.47396804648142,2.37172513348023e-17,2.8045306968557804e-15
238,SPTSSA,1610.78099103169,0.468205107841402,0.0584741171382698,8.00704877226738,1.1749390269748e-15,1.00990452415225e-13
297,CXCL8,399.539479760311,2.16884906579853,0.281836432945161,7.69541766880275,1.41032719246167e-14,9.71416275292537e-13
350,DRAM1,1210.89291445347,0.701853636609592,0.094512048340213,7.42607581716084,1.11866891641532e-13,6.53846000660233e-12
417,RPL34,2665.09109656683,0.38647515846538,0.0538971208394144,7.17060860480611,7.46650860838934e-13,3.6628864892523e-11
418,SNHG3,1483.67597091928,0.487928855275039,0.0680519510916712,7.16994659885301,7.50270265339544e-13,3.6718370378112594e-11
454,HEPH,80.1745424648405,1.83198073362705,0.260194317545666,7.0408176124197,1.91115036941377e-12,8.611542534602989e-11
466,SLC7A11,934.168147426197,1.07429629443403,0.154056890280699,6.97337387816029,3.09428842888458e-12,1.35836605986463e-10
468,FNIP1,939.973541453685,0.45456588939877,0.0652716047687852,6.96422113427425,3.30225558259582e-12,1.44346671908467e-10
471,HEXB,2247.26618565753,0.52323667872356,0.0753152195672189,6.94729009262956,3.7236951027936e-12,1.61731700037895e-10
537,CD46,4347.11329988182,0.385118375684219,0.0572990026184244,6.72120557226567,1.8022710854232e-11,6.86574666564289e-10
544,NKTR,3095.34817734105,0.446240594690447,0.0665231321433981,6.70805147491441,1.9724036086994e-11,7.41718026161095e-10
550,OVGP1,55.7106576975367,1.21147883572027,0.180999012219224,6.69328976366424,2.1820844543173598e-11,8.11616394217639e-10
563,RPS15A,1810.7018982831,0.510506848783892,0.0766700545992158,6.65849074260491,2.7665371129585097e-11,1.00524066997855e-9
586,RPS14,5787.43679780081,0.355718455222966,0.0545247972797737,6.52397574992767,6.846778383664129e-11,2.39017995553954e-9
599,RPL32,6371.46692949596,0.432295040449008,0.0664491614017472,6.50565080626648,7.735773375659089e-11,2.64191512430481e-9
610,ADAM19,713.271977296427,1.76884596273381,0.272595556007993,6.48890241879783,8.6463942264767e-11,2.89966043755793e-9
621,THUMPD3-AS1,705.216995067162,0.469072258334895,0.0725836212638061,6.46250834785503,1.02981462753552e-10,3.3924183309974404e-9
644,FGD5-AS1,2852.89831122439,0.319834428707488,0.0499223355685912,6.40663993510578,1.48761574184029e-10,4.723055646355291e-9
654,CCL20,22.5641787612346,3.77339941563811,0.59151505799419,6.37921108624622,1.78002549255219e-10,5.567887079685031e-9
662,RPL36,4379.42453888742,0.371435543600172,0.0583554959232787,6.36504818823759,1.95228433223208e-10,6.03291247499572e-9
674,HACL1,351.15067331615,0.39242366589559,0.0619033445954082,6.33929666418539,2.30816416579291e-10,7.005654946531991e-9
864,HOXA11-AS,33.8228084722979,0.995075634433555,0.16879606867134,5.8951351312041,3.74374879269082e-9,8.86410521436066e-8
872,ZNF589,347.649846613525,0.454404702009919,0.0773134042697251,5.87743750649792,4.16665933707646e-9,9.77492546543269e-8
906,MSC,23.4987999902053,2.37199976500284,0.407410977669047,5.82213021989233,5.810224940159131e-9,1.31191800883924e-7
907,LIN7C,947.124632338237,0.237971432356964,0.0409257663800788,5.81470925057129,6.07393637290114e-9,1.36995056648775e-7
911,GBP2,421.04037830821,0.818741010244136,0.141109783356988,5.80215624151895,6.546751443834761e-9,1.47010860907275e-7
920,PARM1,240.393520077612,0.731434853315633,0.1264611891298,5.7838682235139,7.3002136727162e-9,1.62326599024734e-7
926,GFPT1,1555.66956526324,0.235538650466319,0.0408037610646942,5.77247401514957,7.81159938387315e-9,1.72572233904852e-7
960,SCML1,575.051711166408,0.413988951917661,0.0722943774020635,5.72643360098769,1.02563878246665e-8,2.18557214301253e-7
961,STARD4,834.077452089529,0.484190656743953,0.0845910155984196,5.72390168528724,1.04105009497769e-8,2.2161042448448e-7
965,FITM2,570.759910795285,0.326555346185665,0.0571190857326767,5.71709686870651,1.08359351882505e-8,2.2971059704253e-7
975,MFN1,1163.71845363072,0.221411705513818,0.0388547124349583,5.69845178714048,1.20900312838414e-8,2.53667456383121e-7
1011,ZNF621,1040.05086858179,0.429774773010726,0.0759235324952122,5.66062667115532,1.50821212947867e-8,3.0517799735653e-7
1044,NDUFAF3,466.046029542497,0.400797601001228,0.0714025598735513,5.61321053070101,1.98606714996303e-8,3.89166433781549e-7
1057,NQO1,12171.7845650669,0.452551038677607,0.0808663527192827,5.59628354018366,2.18995441130697e-8,4.2384008885626e-7
1097,POLB,652.64804578896,0.44275221752218,0.0802320134968465,5.51839843256062,3.42103099870217e-8,6.37958351325892e-7
1114,PLEKHO1,104.289920447574,1.05951010573327,0.19280455902001,5.49525442302071,3.90147520671693e-8,7.16645110157482e-7
1179,SATB2-AS1,60.1203730221289,0.729099415317517,0.135441280958315,5.3831402815949,7.31974471677082e-8,1.27005952223054e-6
1187,RUBCNL,29.0176593743071,1.8506799279423,0.344378067714052,5.37397732738015,7.70185464055266e-8,1.32735333093333e-6
1209,ANKH,1501.8910540894,0.350643545043051,0.0655696376406972,5.3476511028546,8.91030159826342e-8,1.50767609425703e-6
1253,MINCR,126.798481994776,0.588527915818,0.111295501535732,5.2879757734777,1.23677353571122e-7,2.01920799840737e-6
1254,UFM1,967.640733392176,0.279322891113687,0.0528435558638895,5.28584586232512,1.25125220757935e-7,2.04121741710134e-6
1258,CAMTA1,562.789985663793,0.332685342969836,0.0629824837590207,5.28218836593892,1.27649851080797e-7,2.07578140187588e-6
1316,MECR,368.840465227495,0.324349629892622,0.0623469371509223,5.20233462483448,1.96800460533115e-7,3.05923025921424e-6
1415,EIF5A2,502.048509253383,0.639997498897213,0.125915407500846,5.08275763546185,3.71994235824327e-7,5.37801136555353e-6
1517,RPS11,9829.37070829514,0.387526476761242,0.0777156546924472,4.98646608968095,6.14936935498245e-7,8.290336615389e-6
1536,GEMIN8,234.827287668344,0.416806803147825,0.0838932685246883,4.96829853547984,6.75429233980385e-7,8.99560927053173e-6
1539,WIPI1,119.768259518568,0.641808495867794,0.129236231795332,4.96616534660505,6.82897367469165e-7,9.07734336992639e-6
1607,ANKRD10,3024.51182646554,0.553692157118738,0.112999573118937,4.8999491045506,9.58614848146544e-7,1.22031013992121e-5
1612,EIF2D,1020.48971979387,0.366214245397015,0.0748410943479323,4.89322408481234,9.91973501950817e-7,1.25885868048436e-5
1635,COL6A3,9.26890929348902,2.54364180980921,0.522276367996483,4.87029849649705,1.11429785742525e-6,1.39420130087757e-5
1648,BCAR3,1043.9404326158501,0.64917018457278,0.133743007014795,4.8538626359804,1.21079620308979e-6,1.50207749706536e-5
1651,NGLY1,597.608008357684,0.317867929110131,0.0655212780974773,4.85136948392907,1.22611884390391e-6,1.51924368199529e-5
1680,UQCC1,1259.13468917203,0.334949518138845,0.0694574989731182,4.82236652760098,1.41864955733896e-6,1.72701709638144e-5
1707,RIPK2,438.239536448307,0.301307328401647,0.0628326883789884,4.79539131899386,1.62357575610114e-6,1.94572286130996e-5
1741,TPM4,5701.09164985115,0.329501802933038,0.0691069629434539,4.76799715829865,1.86066407769904e-6,2.1863070096203e-5
1768,ZFAS1,736.266545519884,0.431086575554465,0.0910952230116554,4.73226324391685,2.22030205831091e-6,2.56759294555491e-5
1811,RPS15,3359.88057518088,0.29158036803827,0.0622098103132806,4.68704801654125,2.77173954350013e-6,3.13094841752524e-5
1931,MAP3K20,1249.81574794657,0.378028826579018,0.0826948798687864,4.57136919696653,4.84547710730901e-6,5.13329493444953e-5
1997,SLC33A1,327.595176186829,0.375303835314263,0.0831261777401627,4.51486938912787,6.33558006324731e-6,6.49008319248123e-5
2068,CRTAP,2647.96321933742,0.253498611402148,0.0569995410690919,4.44737986740753,8.6924042587261e-6,8.59867088591682e-5
2069,NME4,1477.61899831552,0.239882215722919,0.0539438234225953,4.44688938423376,8.71226712353992e-6,8.61415411050054e-5
2075,IFT27,415.235667971098,0.566270527392389,0.127390864412892,4.44514235775201,8.78336860826704e-6,8.65100489260081e-5
2092,MT-CO2,111729.22537447,0.612374610954483,0.138254840158333,4.42931770239059,9.45316797776947e-6,9.24395111478155e-5
2104,FDPS,1297.73421369713,0.225128249858889,0.0509801259087484,4.4160002715932,1.00543957546529e-5,9.775797241109e-5
2255,NR3C2,28.4871522507361,0.919099145442124,0.21358594488012,4.30318177517715,1.68362605719772e-5,1.5272517863315e-4
2320,ZCCHC4,251.312200922118,0.322903171011994,0.0758870916767837,4.25504738522981,2.09004747930601e-5,1.8429354001794e-4
2329,CEP20,69.3254509031544,0.449481466538233,0.10594750946811,4.24249204907949,2.21051375231012e-5,1.9416264418638e-4
2342,LONRF1,15.2879400239697,0.973249288760815,0.229925854348306,4.23288321150034,2.30714328153118e-5,2.0152532071e-4
2457,RAB32,313.10503191769,0.51609733151659,0.124779716680332,4.1360675055767,3.53308295226586e-5,2.9416474543957e-4
2497,SGMS2,550.410320382062,0.336047426938289,0.0817968251045469,4.10831870929925,3.98549871347989e-5,3.2651720937788e-4
2627,FOXO1,124.829754915243,0.380855198631898,0.0947997661223696,4.01746981253395,5.88263683951161e-5,4.5809326922683e-4
2657,RHOBTB1,98.072387521832,0.757456727418799,0.189279241747454,4.00179502213685,6.28637482262726e-5,4.8412130807994e-4
2716,CCDC25,632.814707822224,0.21175149272091,0.053303910640081,3.97253203710887,7.11126682978135e-5,5.3550179096642e-4
2827,SLC6A6,1627.27917862566,0.316155698955203,0.0811571116768847,3.89560067408425,9.79556634640443e-5,7.0870671289157e-4
2863,MTCO1P12,292.337135807833,0.56536563180891,0.14600860092513,3.87213923170743,1.0788429185609e-4,7.7086586046108e-4
2881,COX4I1,5397.60804490441,0.171143998739874,0.0443340127934448,3.86033178492653,1.1323317007184e-4,8.0403018401936e-4
2894,ABHD18,253.003888466137,0.256046014270174,0.0664535398429311,3.85300790409905,1.1667562254003e-4,8.2475231869433e-4
2930,IFT57,671.203803992372,0.315806261262717,0.0824619925089588,3.82971902150446,1.2828965715827e-4,8.9570700221392e-4
2931,ZC3H12A,497.413714736881,0.465381453096174,0.12153817301831,3.82909699511496,1.2861431239793e-4,8.976673451807e-4
2947,SATB2,238.591992548589,0.339581360478313,0.088902290906999,3.81971439671392,1.3360628520098e-4,9.2744614060281e-4
2972,ATF1,761.127368679643,0.19762144073716,0.0519500069555527,3.8040695722378,1.4233817498972e-4,9.7974833302988e-4
2996,SVIP,242.036218680765,0.417473656351696,0.110098296328569,3.79182667010412,1.4954327529093e-4,0.00102109705695149
3004,SELENOW,1375.95731303808,0.280671158424753,0.0740969773230605,3.78788944656994,1.5193242204262e-4,0.00103464765570105
3127,GPR68,83.3258441396321,0.771061108469021,0.207437715803877,3.71707288368921,2.0154431529749e-4,0.00131851360986278
3144,CYP4F11,224.345806080424,0.781689769255603,0.21078557631904,3.70845948241001,2.0852401826032e-4,0.0013567989317912
3217,CD47,1673.0885944318,0.41091692672726,0.112068618754253,3.66665469151832,2.4574428280744e-4,0.00156269530413173
3309,C11orf54,269.379182114606,0.352255177080809,0.0974894915157252,3.61326304614061,3.0236767727198e-4,0.00186930661044211
