...1,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
310,WNK1,5809.9770718273,-0.24873408938415,0.0327363131214023,-7.598109428564,3.00488196047057e-14,1.98293129888214e-12
317,SLC2A1,2317.27609035055,-0.778445845949821,0.102625237742528,-7.58532562821274,3.31653073074529e-14,2.14026085674626e-12
318,BAZ1B,3570.28204371437,-0.423717416961878,0.0558699450568509,-7.58399559066545,3.35072551100644e-14,2.15552804335405e-12
321,SRD5A1,1070.27441316424,-0.394323611406422,0.0520519021225891,-7.57558504735789,3.5751281125442404e-14,2.27839239247095e-12
322,KAT14,267.89615354064,-0.599541667180451,0.0791659879867952,-7.57322282493908,3.6407702901516304e-14,2.31301980824944e-12
329,TRIP6,1522.22124123662,-0.455985406205338,0.0604726352375861,-7.54035944380219,4.68677814078469e-14,2.9109161763027498e-12
332,MEGF8,886.598252861212,-0.460919871893641,0.0612230398946832,-7.52853619628367,5.13122944374716e-14,3.16173375694987e-12
343,NCOR2,3650.01215218094,-0.353658193050222,0.0472954117402187,-7.47764275724618,7.56675527418062e-14,4.5129187359741395e-12
359,RDX,2088.51272507936,-0.329005068714792,0.0444997153768052,-7.39341961917987,1.43099970253195e-13,8.15430666147524e-12
362,TMEM109,1063.99840497362,-0.540284031712437,0.0733265906942849,-7.3681869918786,1.72964071666084e-13,9.77438125434554e-12
373,USP6NL,371.834966087397,-0.549478915662221,0.0748404192371052,-7.34200745083205,2.10413678744015e-13,1.1540033850043698e-11
376,LGALS3BP,5720.12861752966,-0.932191634622245,0.12719926625312,-7.32859286127664,2.32581779850419e-13,1.2654057102127698e-11
377,PSMD1,2807.81058449004,-0.381019996564542,0.0520933531344606,-7.31417683137182,2.58963938101322e-13,1.4014881697721598e-11
381,C1orf226,126.632233699918,-0.78636840577663,0.107746541547529,-7.29831690634589,2.91389677187762e-13,1.5645560698766498e-11
397,NECTIN1,1644.50402481129,-0.55466267169705,0.0767351484935951,-7.22827390818624,4.89171360802295e-13,2.5206495032575696e-11
401,SUMF1,373.643467264707,-0.707835221517584,0.098013791870145,-7.22179203571034,5.13068962410854e-13,2.6174193925283896e-11
403,SRRT,3428.70686700882,-0.303987345230913,0.0421042195936624,-7.21987839139689,5.20340853772498e-13,2.64134313787196e-11
406,TSC22D3,285.068072277717,-0.775230204010109,0.107436930132552,-7.21567717035153,5.3666237408633e-13,2.7083321089759e-11
407,FES,33.1481748453053,-1.67240079188911,0.23193066233865,-7.21077918299212,5.56326083715415e-13,2.7962561903111196e-11
411,THADA,736.178826800986,-0.418418465860376,0.0581505884542906,-7.19542960754859,6.22644033505474e-13,3.0991311419517e-11
414,LRRC42,1044.15959941158,-0.296362766749001,0.0412374187643752,-7.18674387556545,6.6354716319754e-13,3.2787884824956696e-11
419,EIF3B,4834.54856330956,-0.433417535945077,0.0605202444525299,-7.16152982965948,7.978164878439299e-13,3.89521047537548e-11
425,RAD23B,4340.39607806173,-0.367509864757439,0.0515663564488491,-7.12693100824349,1.02631501318949e-12,4.9400767587805596e-11
429,RXRA,2493.38110021125,-0.489435082176715,0.0687334289993479,-7.12077207993448,1.07324142961602e-12,5.11778553045571e-11
433,NYNRIN,46.4113260294864,-1.53936310915715,0.216768402387552,-7.1014183441966,1.23482963137746e-12,5.83392835313825e-11
446,TMEM127,893.050255426043,-0.500156656401426,0.0708259299497805,-7.06177323412576,1.6439110924718998e-12,7.54024421943893e-11
450,TNS3,2003.16057376876,-0.74600391410046,0.105853589035428,-7.04750704154946,1.82151611873768e-12,8.28061227578149e-11
451,IFT46,180.553605688781,-0.638464236041559,0.0906153858857713,-7.04587007824918,1.84306164603362e-12,8.359980508405729e-11
457,UHRF1,1024.8669194462,-0.626649219523204,0.0891907936512364,-7.02594061415797,2.12628888773376e-12,9.51805071692987e-11
467,TNRC18,1947.42118475195,-0.318641342862812,0.0457298495910218,-6.96790708284706,3.21690562161411e-12,1.40916998503982e-10
477,PCYT1A,924.35061922297,-0.377424355080121,0.054464263851047,-6.9297614324198,4.2155091086709e-12,1.80789664226584e-10
478,STIM1,523.627581386656,-0.411049291504573,0.0593326658077406,-6.92787498941177,4.2720898621686796e-12,1.82832933703734e-10
485,ARID1B,1479.77791270612,-0.34439889776766,0.049918111285804,-6.89927741448026,5.22677141112313e-12,2.2046198506669201e-10
489,AGPAT3,2207.36370483111,-0.373671259095474,0.054348190562026,-6.87550505787334,6.177061521947e-12,2.58413389681942e-10
496,RRP36,653.321363548839,-0.365402533493304,0.0532424860449624,-6.86298782488721,6.743497614788799e-12,2.78128489326078e-10
497,DHX9,6079.67142555105,-0.396194956743938,0.0577779917253908,-6.85719501340557,7.0225737900021295e-12,2.88475485988099e-10
520,KALRN,26.5403890667345,-1.35908888481381,0.20092426112251,-6.76418505769761,1.3406163971205099e-11,5.27403646844121e-10
530,DGKZ,1208.4451317606,-0.40155695258574,0.0595566408870407,-6.74243789785526,1.55750822155667e-11,6.011687865733e-10
531,POMT2,722.403082093942,-0.479607932489668,0.0711752516550973,-6.73840866504784,1.60130663998302e-11,6.169101682510861e-10
535,ARF3,2566.69504300229,-0.410224336548558,0.0609393336427646,-6.73168398842944,1.67710582800525e-11,6.412813817477261e-10
536,S100A14,1208.1667091803,-1.32010214587897,0.196242529466273,-6.72689120686172,1.7332623155551397e-11,6.6151767144238e-10
539,ILRUN,1853.43185413898,-0.259747632148016,0.0386965701773779,-6.71242001441941,1.9142273963518e-11,7.26518550040236e-10
543,FKBP1A,2328.02275233494,-0.230511708238052,0.0343629805348578,-6.7081406982209,1.97119827658612e-11,7.41718026161095e-10
553,LIPH,108.668168273835,-1.32785988724371,0.19877584692418,-6.68018729534176,2.3863706399039497e-11,8.827845240599461e-10
556,TMPRSS2,14.3153611399635,-2.70981645224985,0.406091675290965,-6.6729180062809,2.50766513833844e-11,9.226493837228321e-10
