...1,gene_name,baseMean.MDA24h10w_24h,log2FoldChange.MDA24h10w_24h,lfcSE.MDA24h10w_24h,stat.MDA24h10w_24h,pvalue.MDA24h10w_24h,padj.MDA24h10w_24h,baseMean.MDA24h10w_10w,log2FoldChange.MDA24h10w_10w,lfcSE.MDA24h10w_10w,stat.MDA24h10w_10w,pvalue.MDA24h10w_10w,padj.MDA24h10w_10w
40,ABCB8,1565.42990605478,-0.692260749627176,0.137113172668178,-5.04882744783749,4.44530015468869e-7,6.40834737747711e-6,1565.42990605478,-0.675554362126686,0.158768214472918,-4.25497234675976,2.09074853024639e-5,1.415672882896e-4
168,ACSS1,562.101988722987,-0.732028384092064,0.131065975388961,-5.58519006873937,2.33444758998678e-8,5.18025036635161e-7,562.101988722987,-0.595438452276452,0.162332882047904,-3.66800887635777,2.4444669974716e-4,0.00125310077735621
274,ADD1,8390.70247799937,-0.168357971350176,0.0528766563278875,-3.18397536913436,0.00145267372690554,0.00686887753165374,8390.70247799937,-0.292426515485685,0.061750993448934,-4.73557588555255,2.18433952265652e-6,1.85941003277945e-5
276,ADD3,2997.2722040584,-0.487691830232712,0.130262629457024,-3.74391206645809,1.8117708252109e-4,0.00118781331998651,2997.2722040584,-0.668555952845283,0.151501163851353,-4.41287667929233,1.02006105749591e-5,7.42630699920424e-5
478,ALDH16A1,1064.50053834037,-0.426006276093724,0.12127929282451,-3.51260521208803,4.4373627788095e-4,0.00255534374267185,1064.50053834037,-0.395122636224317,0.136954560362323,-2.88506374069613,0.00391334420531072,0.0139753471758099
582,ANAPC4,1055.73231749053,-0.330281628116326,0.139704989061425,-2.36413624406148,0.0180721650414879,0.0545553867294012,1055.73231749053,-0.434931594876324,0.161999988688711,-2.68476311879293,0.00725812277898663,0.0237169411724115
604,ANKFY1,2398.59163340956,-0.373297558075289,0.0801540436519929,-4.65725172514123,3.20458523561201e-6,3.65401129119237e-5,2398.59163340956,-0.363468375010032,0.0932779348461587,-3.89661687525022,9.75457445576003e-5,5.5767706061253e-4
691,ANTXR1,2977.5020927943,-0.398750442114316,0.118606015822046,-3.36197484883561,7.7387172016539e-4,0.00405435515404996,2977.5020927943,-0.353327445274799,0.138430842360889,-2.55237517340012,0.010699124021661,0.0331652695662035
715,AOPEP,2126.86199992722,-0.817213111578465,0.117169822281026,-6.97460400356688,3.06733560662596e-12,1.86014996308673e-10,2126.86199992722,-1.60376701714652,0.138249233734176,-11.6005490506387,4.09442902557017e-31,8.82544427821113e-29
748,AP5S1,617.134987995131,-0.668159326965464,0.164796795013501,-4.05444369783238,5.02537519786288e-5,3.9498155350091e-4,617.134987995131,-0.776727761501879,0.190904526094308,-4.06867127455204,4.72819986675697e-5,2.9264137112917e-4
