"","gene_name","baseMean.FaDu","log2FoldChange.FaDu","lfcSE.FaDu","stat.FaDu","pvalue.FaDu","padj.FaDu","baseMean.HCT116","log2FoldChange.HCT116","lfcSE.HCT116","stat.HCT116","pvalue.HCT116","padj.HCT116","baseMean.SiHa","log2FoldChange.SiHa","lfcSE.SiHa","stat.SiHa","pvalue.SiHa","padj.SiHa"
"9385","NANP",413.356717455587,0.519102854026736,0.10537466898295,4.92625845506315,8.38191135311148e-07,7.69667801281254e-06,413.356717455587,0.334152173959992,0.102491708776741,3.2602849337587,0.00111300340039482,0.00533064203442591,413.356717455587,0.799170706851672,0.105581440654701,7.56923472436145,3.75429264399577e-14,8.68490080156427e-13
"9387","NAP1L1",7223.9580765066,0.377983989730754,0.0593652392828874,6.36709283575164,1.92644584869538e-10,3.41783113034496e-09,7223.9580765066,0.133781139015572,0.059518174653668,2.2477359192219,0.024593034154174,0.0721846916855542,7223.9580765066,0.406691433370554,0.0601521375198746,6.76104707394947,1.36997998713744e-11,2.30685814658155e-10
"9413","NAT9",818.225876861279,0.191160564513322,0.0838288679839219,2.28036676518149,0.022585945031675,0.0631648967635666,818.225876861279,0.656121691527866,0.0776606649636522,8.44857163964477,2.94888286426309e-17,1.36073931399986e-15,818.225876861279,0.225134254829575,0.0842173978404836,2.6732511405304,0.00751199892044537,0.024103169094304
"9439","NBPF3",249.532346631894,0.59503210215834,0.151795135336228,3.91996819160467,8.85606565523273e-05,0.000512317693058409,249.532346631894,0.298875683846068,0.114454237227261,2.61131165683818,0.0090195654811331,0.0316121195866041,249.532346631894,0.235413631304993,0.109235544131595,2.15510100834389,0.0311539308392529,0.0798571359301742
"9454","NCBP2",1668.83457042283,0.217695193528415,0.0720832103048043,3.0200540820517,0.00252729553172948,0.00977589398191184,1668.83457042283,0.266106300557186,0.0721112155835803,3.69022070150455,0.000224059574190888,0.00131651288220639,1668.83457042283,0.178749993543086,0.0731774046172621,2.44269381345235,0.0145780995963981,0.0422357967482709
"9484","NCR3LG1",398.372086356685,1.18898650077813,0.123470198351838,9.62974480198071,5.98780003272516e-22,4.48087035782266e-20,398.372086356685,0.645608849972341,0.152464256465003,4.23449315230508,2.2906776455661e-05,0.000171030136461637,398.372086356685,0.539247007508717,0.130450206319269,4.13373824943553,3.56909940347073e-05,0.000209187400650987
"9489","NDEL1",1043.1399783342,0.318009359695835,0.0623448395347825,5.10081286709249,3.38197821526139e-07,3.33081105328696e-06,1043.1399783342,0.430500409162683,0.0675714558727187,6.37103942193575,1.87751370453461e-10,3.65524879028867e-09,1043.1399783342,0.369173294831257,0.0620600217981599,5.94864913247908,2.70364488623277e-09,3.30225727240498e-08
"9516","NDUFAF3",466.046029542497,0.550536341617291,0.117178859335924,4.69825653481602,2.62391728465154e-06,2.20160112944576e-05,466.046029542497,0.469195193435146,0.102359844833738,4.5837817964384,4.56640767002161e-06,3.99347433411092e-05,466.046029542497,0.215379937166628,0.10012141358439,2.15118753776972,0.0314614002827269,0.0805400351489305
"9593","NEPRO",1070.32067916216,0.260286385130161,0.0764019147359791,3.40680447642744,0.000657281938363425,0.00304086235737964,1070.32067916216,0.337354180655044,0.0818621010748511,4.12100564517129,3.77222181285325e-05,0.000268588909197074,1070.32067916216,0.311896556313262,0.0796378671554092,3.91643532723713,8.98679093757556e-05,0.000482996925540876
"9674","NINJ2-AS1",148.245245030147,1.012752013163,0.15357379822551,6.59456251564383,4.26511666093283e-11,8.30772612342545e-10,148.245245030147,0.937129366308126,0.244549525592395,3.8320637263067,0.000127072811225903,0.000796372734016468,148.245245030147,0.500186748695447,0.159282066008354,3.14025779066183,0.00168799225202825,0.00664926586506792
"9684","NIPBL-DT",812.613341044689,0.820565520165323,0.0952714460338469,8.61292185985927,7.12216406198176e-18,3.48369315333415e-16,812.613341044689,0.306634451033988,0.124054151798782,2.47177903026862,0.0134442587735497,0.0441759656653646,812.613341044689,0.41514775800629,0.0895108407048234,4.63796066194158,3.51863733195329e-06,2.55081701925084e-05
"9685","NIPSNAP1",1070.60495399862,0.582874654834543,0.104046934262199,5.60203584053418,2.118487365036e-08,2.63098101057768e-07,1070.60495399862,0.323944990522331,0.100784122788867,3.2142462677476,0.00130787448447892,0.00612788835832495,1070.60495399862,0.340668043768131,0.101706699494007,3.349514294171,0.00080953378524082,0.00346284872766445
"9697","NKD1",152.078113302114,0.821910683014447,0.300875612562081,2.73172915549896,0.00630029102406697,0.0214847898972613,152.078113302114,0.584322940014763,0.132557541869159,4.40807012392791,1.04295780222302e-05,8.45465285957478e-05,152.078113302114,0.855906404355537,0.25302501349648,3.3826948273928,0.000717783449264944,0.00310627794489971
"9703","NKTR",3095.34817734105,0.353301574071565,0.102607250258742,3.44324180972254,0.000574785133392181,0.00269768492919605,3095.34817734105,0.440686220560957,0.102849110763422,4.28478396448796,1.82916842961621e-05,0.000140338597821394,3095.34817734105,0.544168550042213,0.102215650731485,5.32373023258165,1.01660638974454e-07,9.62024483724975e-07
"9704","NKX1-2",201.72187396343,1.16414141326153,0.186305477856525,6.24856245052568,4.14247591475024e-10,7.01536709315198e-09,201.72187396343,0.374168586459901,0.174595299785267,2.14306219537461,0.032108104564447,0.0897680127030477,201.72187396343,1.11463385853333,0.2095147722297,5.32007288398408,1.03725689705649e-07,9.79204453780418e-07
"9732","NME3",682.932805161395,0.374422226947183,0.109392667370133,3.42273605670768,0.000619942428962946,0.00288819775943111,682.932805161395,0.442480307676005,0.107113179608612,4.13096044102896,3.61250750085228e-05,0.000258366967162296,682.932805161395,0.297796919152203,0.101688335037646,2.92852586328564,0.00340573497371035,0.0122610209174667
"9733","NME4",1477.61899831552,0.227505912558428,0.0849691254819747,2.67751269967691,0.00741710406756909,0.0246313122183202,1477.61899831552,0.212044081542584,0.0922763778449318,2.29792376439958,0.0215661284696264,0.0648876805803996,1477.61899831552,0.281636677890722,0.0918385578859028,3.06664961181792,0.00216472445800035,0.00825853747424988
"9762","NOL12",232.32251496276,0.639992141775303,0.132730680942224,4.82173478831081,1.42315080589822e-06,1.25356105443077e-05,232.32251496276,0.306488112293033,0.145201379197084,2.110779621983,0.0347912584734623,0.0955874028736264,232.32251496276,0.686756284231437,0.142579661346091,4.8166497082949,1.45988642941796e-06,1.1283921231636e-05
"9779","NOP53",1601.31718054762,0.477199024162353,0.0904543165156404,5.2755804536961,1.32336536196557e-07,1.41647010106229e-06,1601.31718054762,0.590008890903042,0.0839680547696954,7.02658758168566,2.11645752214351e-12,5.56541350617354e-11,1601.31718054762,0.548398735879288,0.0881963385621401,6.21793086674346,5.03753402263401e-10,6.88170647089216e-09
"9810","NPC1",1510.78073790343,0.238389301630876,0.0908335191917167,2.62446400571272,0.00867854650292822,0.0282052761345167,1510.78073790343,0.567828627872844,0.090443163027969,6.27829245309838,3.42311580892148e-10,6.41074449444455e-09,1510.78073790343,0.345203173468284,0.0878255123629765,3.93055689833706,8.47493340572941e-05,0.000457492483820016
"9853","NQO1",12171.7845650669,0.437209834382969,0.105532811239777,4.14288058137296,3.42970555762949e-05,0.000217363641041078,12171.7845650669,0.235889146348953,0.106018858934798,2.22497345018612,0.0260830205250682,0.075610036544731,12171.7845650669,0.682087401362122,0.104984729593259,6.49701536599396,8.192909694845e-11,1.24641506109192e-09
"9861","NR2C1",766.519524012948,0.326192669583439,0.114339370679537,2.85284646613695,0.00433295504297857,0.015512315606159,766.519524012948,0.865109677530666,0.115879531973768,7.46559519869739,8.29239122312638e-14,2.56743132127635e-12,766.519524012948,0.33271354940467,0.11437320678707,2.90901653237795,0.00362567686355678,0.012924750687333
"9873","NR4A1",349.326452186895,0.763361143897736,0.143181579219687,5.33142006156037,9.74477158181939e-08,1.07186366312336e-06,349.326452186895,0.726190881928036,0.137111858002788,5.29633900747861,1.18147406842374e-07,1.42818490034397e-06,349.326452186895,2.15614306064183,0.154498186248313,13.955782349292,2.90100779796143e-44,5.5958554888677e-42
"9887","NRBP2",999.884524777518,0.318317092336502,0.129881819525377,2.45082101174529,0.0142530808106934,0.0430840148586314,999.884524777518,1.78671325249176,0.106124530555566,16.836006181966,1.32909764641305e-63,9.11191372162318e-61,999.884524777518,0.535163586572844,0.0999003953021597,5.35697166116493,8.46283878740982e-08,8.13004449033391e-07
"9889","NRDC",4154.83077220016,0.11281608891458,0.0532184902700928,2.11986639121139,0.0340173144160928,0.0884450174818414,4154.83077220016,0.358678597371075,0.0531176325871095,6.75253357315701,1.45285428821806e-11,3.40109645324803e-10,4154.83077220016,0.220938718093116,0.0526531623756294,4.19611487942418,2.71532558480414e-05,0.000163544801956103
"9944","NT5M",82.0954276648981,0.662890326737159,0.208754728259702,3.17545059823742,0.00149603992674045,0.00618681527379221,82.0954276648981,0.784146514443595,0.232594736610315,3.37129947939165,0.000748144802747249,0.00379328780600533,82.0954276648981,0.674611730739054,0.216219058937001,3.12003823370452,0.00180827567297579,0.00706773139604823
"9954","NTN5",36.3965249207827,1.47282874016029,0.402942072960734,3.65518728123438,0.000256994301271872,0.00132867647167752,36.3965249207827,2.27306737129643,0.301155740843699,7.54781351644951,4.42626077312529e-14,1.39977762439725e-12,36.3965249207827,1.10126478177903,0.423871716726594,2.59810866901831,0.00937388233411319,0.0289951828679121
"10006","NUMBL",729.442919235471,0.520563522496772,0.0888913299401545,5.85617880672095,4.73638271177539e-09,6.65106637256606e-08,729.442919235471,0.405791924049421,0.0877700181266159,4.62335467977266,3.77583292643099e-06,3.35715094283323e-05,729.442919235471,0.236508214140936,0.0865630654662767,2.73220700846223,0.0062911599166157,0.0207697213201364
"10034","NUPR1",24.5538347343851,2.45659768264596,0.662481254350159,3.70817689785907,0.000208756806656572,0.00110272713163295,24.5538347343851,3.19956253801091,1.3764301882271,2.3245367366812,0.0200967449945259,0.0614933700871318,24.5538347343851,1.07496256861135,0.336188461083867,3.19749989379673,0.0013862446239791,0.00558397552127271
"10073","OBSCN",1426.80150738001,0.366779612939736,0.104562456696223,3.50775626863199,0.000451902867869587,0.00218176760939188,1426.80150738001,0.667867955664752,0.110725288003356,6.03175631969915,1.62187218463432e-09,2.71197373312198e-08,1426.80150738001,0.646947653556304,0.145207066444978,4.45534552412051,8.37581873812768e-06,5.5849230518644e-05
"10081","OCRL",1710.5458597051,0.42826065331468,0.0686741403690362,6.2361268887142,4.48537320965791e-10,7.56100411085064e-09,1710.5458597051,0.603734006606104,0.0728865121753526,8.2832061596475,1.19902588614083e-16,5.12616946778606e-15,1710.5458597051,0.297178663403157,0.0750664255497459,3.95887590526365,7.53033482589478e-05,0.000412172372431858
"10185","OSER1",827.346010683557,0.565923707990695,0.087634598071677,6.45776577337436,1.06260032795849e-10,1.95248628991407e-09,827.346010683557,0.289232265030552,0.0972200384003534,2.97502726587588,0.00292962507119103,0.0123084007149449,827.346010683557,0.235652042030135,0.0864114101269636,2.72709404561149,0.00638948252591108,0.0210376768564615
"10187","OSGEPL1",194.579728851808,0.533798582865025,0.136652389593872,3.90625136121997,9.37390022403396e-05,0.000538537948894549,194.579728851808,0.298468245831964,0.121965863878698,2.44714575324787,0.0143992595923912,0.0467458459556132,194.579728851808,0.685119678101889,0.124347740116123,5.5097075142828,3.59430435445719e-08,3.65334033789568e-07
"10190","OSGIN2",544.137777577017,0.578261797427843,0.0846980682290932,6.82733159702943,8.65085823109296e-12,1.82953114111919e-10,544.137777577017,0.320032040106613,0.0803559937023657,3.98267789820376,6.81430818364335e-05,0.000456889486179594,544.137777577017,0.467006043632709,0.0902843784588083,5.17261182504322,2.30844260153297e-07,2.0574610865185e-06
"10209","OTULIN",1586.78209552542,0.210794002824179,0.0598017195016183,3.5248819696309,0.000423671518426061,0.00205909296673848,1586.78209552542,0.158859994974156,0.0684735369567615,2.32002028863312,0.020339779825333,0.0620617348729208,1586.78209552542,0.425785930957135,0.0574607888214296,7.41002585746511,1.26274793728052e-13,2.74931479307792e-12
"10214","OVGP1",55.7106576975367,1.23199178070773,0.293969800107185,4.19087872379587,2.77876167319448e-05,0.000180351725942582,55.7106576975367,0.962685599892775,0.252047449785763,3.81946177480091,0.000133743182547029,0.000834091660874842,55.7106576975367,1.64741866296258,0.364897377429366,4.51474514442481,6.33929541977537e-06,4.34514179768461e-05
"10251","P4HTM",708.544420872579,0.198394136331183,0.0769416823350679,2.57850010956624,0.00992302682790348,0.0316679647864804,708.544420872579,0.330566506957931,0.075992626062818,4.34998136114778,1.36149103979775e-05,0.000107596467681999,708.544420872579,0.224210940689049,0.0751519398694526,2.98343517251223,0.00285032410398863,0.0105182106749332
"10273","PACS2",1393.51494096152,0.425814067646689,0.0721350342203659,5.90301331729969,3.56921450309702e-09,5.14407532211785e-08,1393.51494096152,0.323032365854028,0.0715696598944343,4.51353780820675,6.37550776931862e-06,5.37716375834096e-05,1393.51494096152,0.563228450785321,0.0755676378154809,7.45330232712312,9.1032351629986e-14,2.02699391819005e-12
"10307","PAN2",1223.90400570347,0.368353924050135,0.0914623852578677,4.02738156250357,5.64014623566293e-05,0.00034150968441457,1223.90400570347,0.991874023312047,0.0954752986592871,10.3888025200282,2.78831769358095e-25,2.68967570080301e-23,1223.90400570347,0.393265127660635,0.0982278829317209,4.00359975114192,6.23858783336785e-05,0.000346397898463564
"10314","PANK3",2655.73745541127,0.271693729996598,0.0642190172092898,4.23073634264985,2.32927564166055e-05,0.000154499794549689,2655.73745541127,0.179556333968939,0.0654990007847536,2.74135989584034,0.0061185448376814,0.0228371741598546,2655.73745541127,0.654042289421441,0.0662652529787596,9.87006402331378,5.61287738494435e-23,2.87487769348442e-21
"10343","PARD6G-AS1",33.7163540354577,0.801963109569131,0.307123442721863,2.61120773608742,0.00902230696312037,0.029154754979,33.7163540354577,0.548535178751351,0.25967246299045,2.11241181461557,0.0346511425148275,0.0953229194202678,33.7163540354577,0.746534040760304,0.358020206526146,2.08517292362878,0.0370536067304055,0.0922320268024825
"10414","PCBP4",371.752684335787,0.339708826773126,0.132601650552031,2.56187479838217,0.0104108841622902,0.0329844386766533,371.752684335787,0.221936468595351,0.100791961546692,2.20192627655668,0.0276705165353734,0.0794322170499518,371.752684335787,0.483374455650052,0.103295879533857,4.67951343104269,2.87556522689903e-06,2.11194170932528e-05
"10440","PCED1A",844.280127417809,0.265473113223357,0.100157833317615,2.65054768488753,0.00803613823891899,0.0263818553996458,844.280127417809,0.762789010255492,0.102837412442995,7.41742710298477,1.1941737518365e-13,3.66773749444055e-12,844.280127417809,0.475165367396929,0.0960126518620746,4.94898701558124,7.46007229836887e-07,6.07994342655181e-06
"10445","PCGF3",999.705706629603,0.211358602920089,0.0708412358030946,2.98355330089902,0.00284922404722875,0.010801637213904,999.705706629603,0.375511219954413,0.0587414281346662,6.39261304804411,1.63074576706591e-10,3.20735612137266e-09,999.705706629603,0.553117350409754,0.0664264283798964,8.32676637747924,8.3080471159835e-17,2.54519241348234e-15
"10449","PCID2",1557.46360541924,0.411777948151405,0.0738862820900344,5.57313125661989,2.50200914235216e-08,3.05954483880787e-07,1557.46360541924,0.593921098959142,0.0760870365451416,7.80581194809414,5.91196782312614e-15,2.08231439142623e-13,1557.46360541924,0.374004366261699,0.0800322565929213,4.67317032136238,2.96585612437089e-06,2.1749981155807e-05
"10459","PCNP",2019.77666259648,0.207438603979808,0.066387131564184,3.124680929756,0.00177998018523201,0.00720675908060063,2019.77666259648,0.151906984362721,0.0658695416480945,2.306179465682,0.0211006064759074,0.0638472953832783,2019.77666259648,0.252324934269972,0.0658165845434537,3.83375916602572,0.000126199704415974,0.000653898468443783
"10522","PDE8A",960.917765674776,1.08684578797014,0.0765255060036823,14.202399235594,8.85287554833346e-46,3.60517915643877e-43,960.917765674776,0.228402718463499,0.0799257735869249,2.85768542753103,0.00426743217567793,0.0169251297612218,960.917765674776,0.252080966349798,0.0740593689230314,3.40376876032769,0.000664629928773364,0.00290444315276166
"10542","PDIA5",596.707342023822,0.388940635494704,0.0982432990723087,3.95895332472943,7.52789454142773e-05,0.000442797988965203,596.707342023822,0.268042124206643,0.0920534830001118,2.91180860811445,0.00359342741322351,0.0146080967014482,596.707342023822,0.427534266242884,0.0909888862951112,4.69875260211702,2.61755299160147e-06,1.93621934525815e-05
"10556","PDLIM7",1670.96770860507,0.185131872212835,0.0846955721583298,2.18585065895476,0.0288265330894481,0.0773611373071764,1670.96770860507,0.36252006434473,0.08430392649252,4.30015634416382,1.70677654852212e-05,0.000131738168980421,1670.96770860507,0.39593231586849,0.0841996277547339,4.70230482516866,2.57241073228028e-06,1.90714215174385e-05
"10633","PFKFB2",1001.07027236516,0.454338929326954,0.0822917087418574,5.52107783728466,3.36926475251242e-08,4.02724881100649e-07,1001.07027236516,0.919966197859192,0.0894463976002362,10.2851117824868,8.22465840320568e-25,7.66410401494836e-23,1001.07027236516,0.842932284999936,0.0840698432565809,10.0265713881173,1.16491616591352e-23,6.24375967943322e-22
"10672","PGM3",864.362298322176,0.59128095633746,0.0835613625843449,7.07600903157407,1.48365196685943e-12,3.46618666968142e-11,864.362298322176,0.381238881820564,0.0819417998066585,4.6525568479103,3.27844315151274e-06,2.95460069185158e-05,864.362298322176,0.580512992869174,0.0828282108028319,7.00863856942478,2.40648212715038e-12,4.47045074699896e-11
"10701","PHF10",1409.44573708644,0.332149517307036,0.0801633965540825,4.14340623757066,3.4218501061541e-05,0.000216944305607764,1409.44573708644,1.07597194232003,0.0817811251353173,13.1567270631175,1.55685023664767e-39,3.14582075186196e-37,1409.44573708644,0.275730564969316,0.0788194886036908,3.49825366611685,0.000468315481157614,0.00211437164415855
"10718","PHF7",117.0246188212,0.608256450670203,0.184910504235524,3.28946402036444,0.00100378389125275,0.00439541378337756,117.0246188212,0.696547930459202,0.184210917377919,3.78125216666825,0.000156041515821138,0.000955461862106082,117.0246188212,1.24765907264495,0.167491014455401,7.44911048931029,9.39716487194171e-14,2.08534143996471e-12
"10723","PHKA2",1000.90068865209,0.372099345334276,0.0777216847408372,4.7875872296778,1.68798376981623e-06,1.46473160521566e-05,1000.90068865209,0.400164799803504,0.0855743674686006,4.67622270127015,2.92207270694709e-06,2.6558763107271e-05,1000.90068865209,0.437573543498978,0.0788292031482258,5.55090659328613,2.84191910809722e-08,2.95442115228104e-07
"10728","PHLDA1",2942.45898158807,1.21020045749225,0.310837830874452,3.89334996350894,9.88693606121975e-05,0.000564677551754791,2942.45898158807,0.654985067915393,0.307601560690557,2.12932946908647,0.0332270113166669,0.0921580276310848,2942.45898158807,1.05463936120849,0.313657560097713,3.36239101292487,0.000772706218837095,0.00332343299603756
"10746","PHYKPL",654.159271589206,0.51549009972553,0.113885648106813,4.52638333534402,6.00016987524241e-06,4.63659485430249e-05,654.159271589206,0.934172646107709,0.111860495745975,8.35122926890233,6.75561424083892e-17,2.94729024925327e-15,654.159271589206,0.507061467965899,0.111003919803504,4.56796002216394,4.92493933458489e-06,3.46157416433364e-05
"10759","PIAS3",805.497558887285,0.422161403769344,0.085588377255925,4.93246182839761,8.11996514188797e-07,7.47574708725553e-06,805.497558887285,0.640826272227638,0.0758423524083998,8.44945141966172,2.92674750712418e-17,1.35377940112665e-15,805.497558887285,0.430093602018323,0.0725875144019264,5.92517329684054,3.11968221576837e-09,3.78471280313718e-08
"10763","PICART1",71.0679593398428,0.81966581696792,0.240787212338262,3.40410858620033,0.000663803595576085,0.0030654298429878,71.0679593398428,0.854430895671152,0.282351834955699,3.02612127810401,0.00247712923546224,0.0106473293336169,71.0679593398428,0.662445340567446,0.303815163933576,2.18042224091315,0.0292261769994665,0.0757171043579681
"10795","PIGZ",140.845374571701,0.448377767103478,0.14458229522759,3.10119414273842,0.00192741875504162,0.00772158083265474,140.845374571701,0.590379472153307,0.228904661658146,2.57915006132553,0.00990437512445174,0.0341459024585085,140.845374571701,0.648673807111628,0.150708031209063,4.30417544378761,1.67608804488297e-05,0.00010558708791416
"10868","PKDREJ",88.0245341768336,1.56178713608756,0.22276691946368,7.01085753597356,2.36861825838421e-12,5.35876929232117e-11,88.0245341768336,1.41385040362375,0.272689198307205,5.18484198274307,2.16198091363026e-07,2.47326493552124e-06,88.0245341768336,1.94945253740173,0.282841808128878,6.89237758129963,5.48675042178917e-12,9.71422229460633e-11
"10925","PLCG1",2973.90844978896,0.267399060241094,0.060743192870618,4.40212388589204,1.07196314864307e-05,7.77273155109267e-05,2973.90844978896,0.25153126738063,0.0629635795349692,3.99486924406724,6.47299670370866e-05,0.000436041547477246,2973.90844978896,0.565471526537423,0.059843533742759,9.44916670476273,3.41538761880174e-21,1.5056103127648e-19
"10937","PLD6",139.924749073965,0.582739674514731,0.175549006638173,3.31952704076432,0.000901700714824396,0.00400346886848124,139.924749073965,0.325211937982852,0.154292454241867,2.10776307617126,0.0350514882060723,0.0960937400176756,139.924749073965,0.672374313455575,0.170638418961933,3.94034542482237,8.13643649656071e-05,0.000441040272873809
"10979","PLK2",1264.58379719426,0.520837311674262,0.116556896789239,4.4685241802212,7.87611106113788e-06,5.92943167633643e-05,1264.58379719426,2.18810841047166,0.12201878075404,17.932554291641,6.56912096009759e-72,6.63688662894912e-69,1264.58379719426,0.351442605191666,0.115114046484799,3.05299497258204,0.00226569734099169,0.00859860412811645
"10991","PLPP5",372.275469255227,0.718063852750216,0.137985385088734,5.20391237295496,1.95136046004032e-07,2.02190964590331e-06,372.275469255227,0.60387939300873,0.121919131440503,4.95311429694221,7.30350458171904e-07,7.52135589864156e-06,372.275469255227,0.249825732454544,0.121111528751385,2.06277416386495,0.0391340898107056,0.0964740625878237
"11037","PNISR",3298.21191586643,0.524189922562641,0.1160201006662,4.51809573989924,6.23982706436086e-06,4.80288403182519e-05,3298.21191586643,0.846102132195724,0.116130697216064,7.28577501452119,3.19826330831354e-13,9.31621585225899e-12,3298.21191586643,0.695239989200724,0.116324521775995,5.97672768033849,2.27664291772857e-09,2.81950152254301e-08
"11047","PNN",6400.90270934944,0.478497601132603,0.102536627450438,4.66660171131421,3.06222094075379e-06,2.54376427388708e-05,6400.90270934944,0.490306087546462,0.103205789487946,4.75076146385883,2.02652074529844e-06,1.91066268304267e-05,6400.90270934944,0.436669385460817,0.103135579039503,4.23393546172428,2.29636871367711e-05,0.000140345233225195
"11088","POLG",3230.25162424305,0.689247420802601,0.0809414995577118,8.51537745864423,1.66048549994354e-17,7.7745351843613e-16,3230.25162424305,0.315172086666758,0.0846070156317064,3.72512946253416,0.000195215008591376,0.00116558236544947,3230.25162424305,0.481096214388709,0.0825669430623754,5.82674126648074,5.65201345599414e-09,6.57235020546752e-08
"11090","POLG2",514.16655242227,0.387531957131346,0.122720069188715,3.15785315061558,0.00158935598696713,0.00651022519012432,514.16655242227,0.473339679968782,0.113996046127369,4.15224646861799,3.2922740309074e-05,0.000236875908160789,514.16655242227,0.26794152888713,0.129011889440111,2.07687469775033,0.0378131256061775,0.0938184679636994
"11129","POLR3G",789.865956032969,0.7945771880538,0.0952901218782402,8.33850531820177,7.52354472748153e-17,3.23697276960514e-15,789.865956032969,0.737523417537533,0.0871771307357864,8.4600561100456,2.67248906101965e-17,1.24215738535916e-15,789.865956032969,0.914003932267848,0.114895603534144,7.95508186695961,1.79013098058035e-15,4.79740429590774e-14
"11130","POLR3GL",158.440356799354,0.909711267520602,0.160540128129903,5.66656622314702,1.45687540253044e-08,1.85807321002991e-07,158.440356799354,0.572561850784668,0.1435470866625,3.98866925199844,6.64449874683394e-05,0.000446439614785524,158.440356799354,0.518449358727155,0.124092225333338,4.17793586451119,2.9416657219419e-05,0.000176149745016283
"11138","POMGNT1",2173.66922921174,0.59251614832086,0.0685931593960715,8.63812300727461,5.71440734385517e-18,2.85085433043441e-16,2173.66922921174,0.967617729744063,0.0715299325563602,13.5274520073349,1.07692036198065e-41,2.49067027332296e-39,2173.66922921174,0.39327180788206,0.0698554122721449,5.62979724963814,1.80421582247345e-08,1.93194878763437e-07
"11170","POU6F1",130.561403927662,1.35914337850684,0.190202553674871,7.14576829935807,8.9493905656754e-13,2.19178710762996e-11,130.561403927662,1.12992900741915,0.175863753617694,6.42502496492524,1.31847877012234e-10,2.62003296804021e-09,130.561403927662,1.35045848246073,0.16368646715849,8.25027570026998,1.58029520845088e-16,4.71134515261109e-15
"11178","PPARA",875.382971733631,0.255295521725067,0.0807502911276883,3.16154305030771,0.00156935618736149,0.00643733806439143,875.382971733631,0.642583483853883,0.0955682508278168,6.72381756794536,1.77024051139232e-11,4.08923427878303e-10,875.382971733631,0.720311117820414,0.0950699718840989,7.57664174655016,3.54614232713497e-14,8.21306659166549e-13
"11219","PPM1A",1242.27946906175,0.462648940327205,0.0699459139599353,6.6143812287907,3.73109078092534e-11,7.28373808971947e-10,1242.27946906175,0.390821657520851,0.0736603184977929,5.30572858617983,1.12223835546903e-07,1.35914747454785e-06,1242.27946906175,0.274653665926678,0.0718508642095855,3.8225520172663,0.00013207760482469,0.000680579557091134
"11250","PPP1R15A",568.382961258267,0.523618419911398,0.119394755257333,4.38560654346029,1.15663026755424e-05,8.32802327925258e-05,568.382961258267,0.577340022767169,0.111057987178309,5.19854570964107,2.00853737035934e-07,2.32544531733522e-06,568.382961258267,0.44478217469618,0.109477042397102,4.06278946669785,4.84897603076744e-05,0.000276197336804776
"11263","PPP1R32",43.5649521153774,1.55369251815272,0.29384346963381,5.28748357106233,1.24010494956035e-07,1.33387455600438e-06,43.5649521153774,0.901606227576336,0.274157287137675,3.2886458608834,0.00100670605690224,0.00489729586120003,43.5649521153774,2.37732417266169,0.416697005231364,5.70516260692041,1.16232073962063e-08,1.29039309276388e-07
"11289","PPP2R3C",294.500453497721,0.480833067099961,0.105106644626345,4.57471617336207,4.7686600919798e-06,3.77163536001166e-05,294.500453497721,0.237697714459823,0.111190842587418,2.13774541975384,0.0325374109923563,0.0906777208782334,294.500453497721,0.40055274513989,0.0953915574726515,4.19903769004639,2.68051705764073e-05,0.000161547475022237
"11335","PRDM15",764.409769733084,0.307250155136447,0.10504415166814,2.92496203031964,0.00344498254273521,0.0127483282556712,764.409769733084,0.392847599155895,0.0981727032601368,4.0015970438843,6.29163808194279e-05,0.000425628511168566,764.409769733084,0.63581642864157,0.0882864365660646,7.20174528921879,5.94466660161593e-13,1.18996453799898e-11
"11380","PRKACB-DT",64.3665101534566,1.36903034921852,0.229066692912595,5.97655788282106,2.27901601609966e-09,3.40616568702943e-08,64.3665101534566,0.634316428959382,0.245708686517124,2.58157917797169,0.00983494282262113,0.0339492110093571,64.3665101534566,0.583935277305449,0.253999875192155,2.29895891430534,0.0215072724524161,0.0585495647653409
"11451","PRPF39",1280.0027249294,0.382616022968141,0.0983909727159484,3.88873097202465,0.000100769742621149,0.000574133484832945,1280.0027249294,0.375701349814856,0.10127474646856,3.70972392344117,0.000207485376045229,0.00123194843135299,1280.0027249294,0.207663409328454,0.0997808325754791,2.0811953956324,0.0374160248334925,0.0929925451866998
"11483","PRR7-AS1",66.107580452238,1.31435111270955,0.237953989117186,5.52355149659738,3.32214860256588e-08,3.97907962924289e-07,66.107580452238,0.890407210994002,0.201773038549551,4.41291471543825,1.01988179578473e-05,8.27807651242439e-05,66.107580452238,0.625961493097785,0.227381491351345,2.75291313016575,0.00590675673665648,0.0196694698528247
"11514","PRX",138.389840570459,0.684410684288249,0.190594342261537,3.59092865069987,0.000329501836940333,0.00165043096872488,138.389840570459,0.43831494560169,0.175758161517793,2.49385258594274,0.012636501253222,0.0419381531910184,138.389840570459,0.895445353909708,0.158505767161407,5.64929194656919,1.61110041692013e-08,1.73749075748885e-07
"11577","PSME3IP1",2005.0217816617,0.192132034095055,0.0521276438243147,3.68579931873759,0.000227985953726341,0.00119636261183757,2005.0217816617,0.324950774926903,0.0576621909551016,5.63542192109774,1.74630252256043e-08,2.45402805439751e-07,2005.0217816617,0.243038144860025,0.0506980096057284,4.79383997024932,1.63618810658206e-06,1.25624665701841e-05
