"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"596","GNAI1",827.954710025655,0.272136801067275,0.125355396791727,2.1709220985469,0.029937061560848,0.081948598874555,827.954710025655,0.510740126464638,0.148496745960588,3.43940281762264,0.000582999057773792,0.00269417583972748
"599","GNB1",18650.4529231143,0.227073618670125,0.0743657938602717,3.05346862963342,0.00226212371755606,0.00996212056465625,18650.4529231143,0.206110368865164,0.0859777437548477,2.39725258961035,0.0165185322127623,0.0477999910890642
"645","HAS2",555.063167687395,1.83349790942559,0.36032606654439,5.08844094186485,3.61019171926763e-07,5.36319420845563e-06,555.063167687395,1.82449565905824,0.413203865533852,4.41548545704195,1.00783555767897e-05,7.3498558714765e-05
"646","HBS1L",2475.92344350391,0.403856964448698,0.130088051827042,3.1044892961088,0.00190607824438799,0.00863243824849683,2475.92344350391,0.686498553433723,0.150819987013069,4.55177438368454,5.31953638574459e-06,4.15870145942537e-05
"681","HSPA5",66909.977713242,0.948493586019155,0.339797284651419,2.79135128166832,0.00524884722810705,0.020005722495764,66909.977713242,1.00077789728107,0.392341484674989,2.55078276545265,0.0107481296028266,0.0333000743649518
"685","IDH2",797.774966376787,0.71530151358869,0.112666472098315,6.34884096632143,2.16943156946767e-10,8.38783716858812e-09,797.774966376787,0.712962610556998,0.131164416551357,5.43564046791487,5.45999514621292e-08,6.54693192830008e-07
"687","IFT57",1471.18185901002,0.2324747296324,0.0851110220973099,2.73142918394993,0.00630602915723244,0.0233369204422721,1471.18185901002,0.504314130267117,0.099110037761603,5.08842637594572,3.61046896666586e-07,3.70794958085378e-06
"701","INPP5F",1432.02330238525,0.522601656085506,0.104118770666649,5.01928377313145,5.18644870702385e-07,7.31223198280083e-06,1432.02330238525,0.286095928036891,0.121751037122875,2.34984386825514,0.0187812872438342,0.053258259488937
"721","JARID2",3647.28682108704,0.541748854323999,0.142122281258152,3.81185025689226,0.000137930431133432,0.000937969306647779,3647.28682108704,0.941098824454579,0.164426606006775,5.7235191269216,1.0433981448241e-08,1.44764496629771e-07
"726","KCMF1",2699.52720115448,0.464007782177095,0.123928114570207,3.74416881743349,0.000180991935319233,0.0011870389594937,2699.52720115448,0.466491273449218,0.144019957208058,3.23907382346533,0.00119918530403435,0.00505058132469082
