"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"8370","MAP2K3",3230.65318771509,0.12698046389604,0.0902457502456817,1.40705200577704,0.1594119682047,0.299784762772551,3230.65318771509,0.515030490234857,0.104239708570436,4.94082818628419,7.77914355198804e-07,7.36412510555307e-06
"8404","MAP4K4",12932.3666562424,0.767487072880158,0.111167760645015,6.9038637499493,5.06068408443773e-12,2.91904214225483e-10,12932.3666562424,-0.607918653982875,0.128356606789153,-4.7361695606482,2.17795388591557e-06,1.85697862971724e-05
"8418","MAPK14",7863.5463158496,0.168324926402931,0.113311148144882,1.48551073004491,0.137408583147091,0.268746541900671,7863.5463158496,0.162995908581523,0.131176785039294,1.24256672804336,0.214027536973067,0.364997888710027
"8455","MARK3",4177.01069960107,0.45562403653931,0.120151376594155,3.79208336562226,0.000149388744532149,0.0010064230544389,4177.01069960107,-0.0449082962129816,0.139029869452179,-0.323011856300622,0.746686262945964,0.848772351965131
"8928","MOB1A",5595.49892064182,-0.00152304018461082,0.105276444625338,-0.0144670556650263,0.98845736228341,0.99378884751687,5595.49892064182,-0.16877404851911,0.122437668476427,-1.37844872921281,0.168064787208274,0.304962807841572
"8929","MOB1B",1770.1534556653,0.710760552194784,0.145601435803724,4.88154906077242,1.05255728738276e-06,1.35598049617747e-05,1770.1534556653,0.221260882192193,0.170810106691394,1.2953617703193,0.195195459559985,0.341205733808948
"8932","MOB3B",304.368459006674,0.0251080154135589,0.326815898233514,0.0768261750706477,0.93876182757696,0.967331652181135,304.368459006674,1.19459155386771,0.322770599843251,3.70105441588497,0.000214705422110707,0.00111804899992421
"8934","MOB4",999.766257206328,-0.118422289605286,0.131554586235713,-0.900176063745152,0.368026562185763,0.542992643343453,999.766257206328,-0.435172568145426,0.156999300125223,-2.77181215329196,0.00557451954276185,0.0189188848812082
"9633","NEK8",258.523261283598,0.0303852438999332,0.164574523719592,0.184629086040709,0.853519970770998,0.918624666772797,258.523261283598,0.153351920218158,0.198731658110286,0.771653201489696,0.440319855259361,0.606360762041831
"9661","NF2",393.722576898661,0.292977703152301,0.10386144138555,2.82085150411807,0.00478963684411871,0.018559056725526,393.722576898661,0.669430481017654,0.126559890024568,5.28943633632824,1.22693877910817e-07,1.37809885449954e-06
"9872","NPHP4",647.256490970946,0.121921351014832,0.102372617148339,1.19095666801374,0.233670596303031,0.395322338715399,647.256490970946,0.37397104692894,0.114646172609605,3.26195841009358,0.00110645375525181,0.00470489706260902
"10019","NUAK2",228.993417244732,-0.391154337611403,0.195305958846715,-2.00277728299319,0.0452011992512662,0.113519052097776,228.993417244732,-0.299467774927227,0.219668525268547,-1.3632712040158,0.172797053838045,0.311123600376439
"11292","PPM1J",77.9267054577041,0.66953384882634,0.482235670120234,1.38839553005154,0.165016636760838,0.307299884715629,77.9267054577041,3.18548138133118,0.559318970534795,5.69528578350447,1.23165439245987e-08,1.68304410791535e-07
"11342","PPP2CA",671.382405640386,0.141460193040589,0.213187150414889,0.663549340404848,0.506978790149461,0.670018944422835,671.382405640386,-0.228171675624069,0.246419112155611,-0.925949589007448,0.354472178778293,0.524266726757047
"11345","PPP2R1A",10652.5578901679,-0.0679238861762177,0.0633516784322723,-1.0721718485933,0.283642852294484,0.454378929441699,10652.5578901679,0.243140775593534,0.0731435180569532,3.32416025442216,0.00088685218269126,0.00387952298135008
"11346","PPP2R1B",1770.25009056643,-0.768652330491888,0.118944220657197,-6.46229237742604,1.031285913243e-10,4.28685703091716e-09,1770.25009056643,-0.473464115616026,0.138794405603651,-3.41126224473397,0.000646628669771482,0.00294315200977437
"11348","PPP2R2C",587.08039509716,0.854053239624096,0.193946379987453,4.40355339284676,1.06492059221337e-05,0.000102264717174156,587.08039509716,-0.224652243240829,0.211191301261225,-1.06373814593317,0.287447338784333,0.45084212716815
"11349","PPP2R2D",1874.8972884227,0.269278723728016,0.0944431359825634,2.85122598827861,0.00435510045773437,0.0171951212721427,1874.8972884227,0.439198255505998,0.109913695825903,3.99584648851824,6.44634977188694e-05,0.000384572022964695
"11353","PPP2R5A",1431.25020993512,0.780742492143234,0.141926727562985,5.50102511027565,3.7758942426153e-08,7.69430785365153e-07,1431.25020993512,0.35580717938091,0.165199441111615,2.15380377189359,0.0312555637924767,0.0811345144124134
"11357","PPP2R5D",3862.75619437062,0.614538934218747,0.0902495847028231,6.80932700402247,9.80563666006481e-12,5.27775726372121e-10,3862.75619437062,0.404107060544318,0.104635234801115,3.86205527528486,0.000112437117920047,0.00063164333138702
"11524","PRPF4B",6040.32953003693,0.0420022072999078,0.0906471188121311,0.463359540273516,0.643106674583857,0.779688689136721,6040.32953003693,-0.203413398060501,0.105356815837157,-1.93070943198306,0.0535189958490173,0.125211905781407
"13085","RUNX2",2361.93090230022,1.2883692045673,0.129561497894363,9.94407463255603,2.67649939102789e-23,1.35415574903777e-20,2361.93090230022,-0.0814957361065368,0.15125013726123,-0.538814295194867,0.590014998798222,0.732958950625763
"13186","SAV1",2176.79867397976,0.308697127822983,0.089715009916736,3.44086377641248,0.00057986038739243,0.00318195467615282,2176.79867397976,0.215598579023922,0.104689785596049,2.05940415100113,0.0394555384467443,0.0982373458631398
"13240","SCHIP1",65.1998131356466,-0.763626619512284,0.309761342117782,-2.46520955226856,0.0136933141905436,0.0438245450363539,65.1998131356466,-0.301344569280136,0.410955895140547,-0.733277154175088,0.463389406107631,0.626746553500979
"13496","SFN",4280.3242912115,-0.703303646276517,0.111581814915149,-6.30303107017336,2.91880351028171e-10,1.08812994863302e-08,4280.3242912115,-0.0383184276232924,0.128381132511739,-0.298473980355242,0.76534143225361,0.860912078741987
"13573","SHANK2",365.719772898471,-0.154826145512756,0.169450716869046,-0.913694249121459,0.360877526696945,0.53516617056775,365.719772898471,0.444579630524365,0.213465605460852,2.08267570583354,0.0372807933404391,0.0936208105717046
"13628","SIKE1",2264.6788382653,0.399288654765725,0.0914205181572798,4.36760437168808,1.25616772026405e-05,0.000118131800267848,2264.6788382653,0.444487225072069,0.107446679352334,4.13681677043298,3.5215708947717e-05,0.000225784570186743
"14001","SLMAP",4285.88029777529,0.117252628621083,0.0824148541569748,1.42271232316631,0.154819566781041,0.293338849621086,4285.88029777529,-0.0927993590494435,0.0957284894006755,-0.969401686273644,0.332344811318733,0.499496567920393
"14010","SMAD3",8431.34314284043,1.05673359707284,0.110814587187108,9.53605138002785,1.48374384813427e-21,5.59024171548119e-19,8431.34314284043,0.210906099413989,0.128022612909035,1.64741286419335,0.0994732129835218,0.204596386945319
"14011","SMAD4",1382.80729905819,0.314037027100699,0.115454379312439,2.72000966070644,0.00652800090965042,0.0240178350525846,1382.80729905819,0.303386021745961,0.136294431663632,2.22596050361545,0.026016827086271,0.0696452511308387
"14012","SMAD5",3209.12511579291,0.430658307942507,0.130449946703109,3.30132988802703,0.000962276677386271,0.00486857011518746,3209.12511579291,0.0582659992690753,0.151647793405318,0.384219235642581,0.700815962498141,0.817460446091641
"14698","STK3",1152.80366896739,0.498631838984757,0.0914095094006366,5.45492304087658,4.89940601093955e-08,9.58659465654337e-07,1152.80366896739,0.346546078819394,0.111266255503035,3.11456584256077,0.0018421583697445,0.00729370641648675
"14708","STK4",4203.66072208572,0.323550463547032,0.0920286277102849,3.51575886327025,0.000438499052662576,0.00253177085899866,4203.66072208572,0.169930914708183,0.106733677962314,1.59210211764822,0.111361761367449,0.22334028038536
"14731","STRIP1",1840.32142498089,0.0958974163521104,0.097802238409721,0.980523737609861,0.326827658176597,0.499565314716545,1840.32142498089,0.493889308075955,0.112159094845905,4.4034708799541,1.06532589285049e-05,7.72460318839154e-05
"14734","STRN3",1217.75027777242,-0.0882537726080186,0.105292463693761,-0.838177486896891,0.401931029079895,0.575654696129633,1217.75027777242,-0.219620939625123,0.123778332604835,-1.77430843511414,0.0760121460814771,0.166030938486095
"14735","STRN4",5500.52124944861,0.453637651424309,0.12558905091177,3.6120796210412,0.0003037512656634,0.00184902970517961,5500.52124944861,0.52779803888328,0.145108099844041,3.63727482787345,0.000275537888510944,0.00139082492594903
"15099","TEAD1",12233.3631954428,0.00962792077662565,0.087383261708317,0.110180377665043,0.912266323872002,0.953374612802771,12233.3631954428,-0.224239614295607,0.101467151449375,-2.20997249940033,0.0271070709441006,0.0719193110573863
"15100","TEAD2",814.000596566338,-0.324180016308518,0.132436429276453,-2.4478160433623,0.0143725014720277,0.0455618073875163,814.000596566338,0.702595192049716,0.154769733919707,4.53961620438151,5.63567146752602e-06,4.37749753715256e-05
"15101","TEAD3",3038.97406965995,0.49974981552718,0.10185403820004,4.90652922906875,9.27021794358853e-07,1.21149091767576e-05,3038.97406965995,1.14270792729349,0.118481199699542,9.64463501543954,5.1795117150284e-22,4.68901195561521e-20
"15102","TEAD4",641.806723018914,-0.052623516529077,0.130126839610087,-0.404401710567616,0.685917342525498,0.810288479082157,641.806723018914,0.121195153032896,0.14876444427745,0.814678222484828,0.41525652214708,0.583275440203906
"15276","TIAL1",5572.81654176136,0.395175035307384,0.101172645078971,3.90594745248508,9.38569079383155e-05,0.000672609520749369,5572.81654176136,0.0358652823151677,0.117108311805234,0.306257359211329,0.759408702722861,0.856885689244664
"15323","TJP1",161.912072974205,-0.110818107324721,0.181791571541976,-0.609588807581946,0.5421342276526,0.700329216754613,161.912072974205,0.611016306571282,0.224155575077122,2.72585817399839,0.00641345496568774,0.02131704083206
"15324","TJP2",271.287866464787,-0.332339974700392,0.193357658607767,-1.71878361112427,0.0856537808095477,0.186792752533925,271.287866464787,0.0240024928643576,0.23252572101015,0.10322510886144,0.917784312365577,0.953955470913234
"16556","VGLL4",931.333754308233,-0.191951470702578,0.0857219526300832,-2.23923353135583,0.0251407251588984,0.0712763306298068,931.333754308233,-0.0797702532639545,0.0980708233148694,-0.813394346734925,0.415991999537712,0.583826923775661
"16791","WTIP",704.851039756471,0.190741192772858,0.109397221775953,1.74356523571959,0.0812349296782363,0.179244595790984,704.851039756471,2.22509142974518,0.143051239746039,15.5545064390593,1.482940053451e-54,1.16739620033842e-51
"16792","WWC1",4362.40241288592,0.0866823201164111,0.0861945600000227,1.0056588271509,0.314579715275456,0.486981169516371,4362.40241288592,0.0993871389449452,0.0991352874352694,1.00254048297222,0.316082624542458,0.481895587737095
"16793","WWC2",3555.46115564715,0.621800766238365,0.111217035965257,5.59087698068673,2.2592560916731e-08,5.03120714038277e-07,3555.46115564715,0.578740793102754,0.129664460148196,4.46337255745561,8.06795927428565e-06,6.02633954703861e-05
"16795","WWC3",3876.70696093121,-0.162021277138446,0.10648870308409,-1.52148793671104,0.1281374362925,0.25472364589738,3876.70696093121,-0.125855705007821,0.124650397964365,-1.00966950016317,0.312653659667853,0.478238334201752
"16801","WWTR1",2885.95010567616,0.291858747603871,0.111310603702011,2.62202106445496,0.00874100282319971,0.0304396613555989,2885.95010567616,-0.71665305652679,0.130323300856953,-5.49904009347808,3.81864309110434e-08,4.72916223033757e-07
"16848","YAP1",7751.40602827997,0.107167955788132,0.0817077566439651,1.3116007609303,0.189654876162286,0.340229819378155,7751.40602827997,-0.253066928264755,0.094786564803573,-2.66986074228122,0.00758827113289249,0.0246504634383656
"16891","YWHAB",17833.063367544,-0.047121099212085,0.0696947770762043,-0.676106606389784,0.498972962529241,0.662951172003887,17833.063367544,-0.0773185578959868,0.0806215750355649,-0.959030605168394,0.337543327392718,0.505421723930909
