"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"202","ACTR3",10739.9709715698,-0.0972831182920827,0.0686314566506783,-1.41747127395585,0.156345187204027,0.295407658451655,10739.9709715698,-0.0455773270402687,0.0796281969382415,-0.572376730765583,0.56706677666614,0.714496246229445
"225","ADAM15",5541.76452842669,0.423911543362764,0.0749233906217676,5.65793325481995,1.53206690243362e-08,3.54428819201688e-07,5541.76452842669,-0.0511656998271241,0.0860382416489164,-0.594685558962355,0.55205367661787,0.701890102022094
"235","ADAM9",10393.6876639039,0.347802386029593,0.0851484993704481,4.08465667159252,4.41420348864806e-05,0.000352897134884785,10393.6876639039,0.309934751258043,0.0985963918218596,3.1434695076674,0.00166957809392141,0.00669235797399626
"323","ADORA2B",2547.30648348478,0.37287465324597,0.104302065797437,3.57494983819518,0.000350295050556275,0.00208364956508247,2547.30648348478,0.952605325468371,0.120523663242027,7.90388625638948,2.70339729338824e-15,1.04813086496975e-13
"378","AGL",1150.38952735992,-0.480104084993069,0.132643705981429,-3.61950144140488,0.000295171166990256,0.00180611300105855,1150.38952735992,-0.770494055627667,0.156388975902903,-4.92677985247528,8.35958503125085e-07,7.83024555487987e-06
"390","AGRN",13986.9920755616,0.413410170498615,0.132618050161138,3.11729941735909,0.00182516099741543,0.00832988426346195,13986.9920755616,0.166798712895616,0.153121954205385,1.0893193844162,0.276013067487701,0.437827090703427
"394","AHCTF1",3129.22028967364,0.203464217087499,0.101008458360532,2.01432850664118,0.0439750549568274,0.111180792857724,3129.22028967364,0.0910822021908717,0.117448890823814,0.77550500095829,0.438041311539068,0.604648622911212
"419","AJUBA",6946.55987393976,-0.0933393529727859,0.0856904876314218,-1.08926154527518,0.27603856542391,0.446531514832864,6946.55987393976,-0.194092114512815,0.0993028239332767,-1.95454778449432,0.0506364695383093,0.119816929245611
"423","AK3",1347.44596739371,0.361805107736062,0.12078116027775,2.9955425738919,0.00273957055068823,0.0116979281566536,1347.44596739371,0.772535454430518,0.143340386793629,5.3895170210665,7.06472889382995e-08,8.26317708990213e-07
"426","AK4",2304.16025545442,-0.250802752600368,0.115429942294915,-2.17277031950328,0.0297976082286957,0.0816173312472921,2304.16025545442,-0.391637111957822,0.136907353776801,-2.86059953066002,0.00422840802490294,0.0149735098178941
"444","AKAP9",3610.27797635662,0.328535138789244,0.0935945936441213,3.51019354855525,0.000447780627049882,0.0025761206445092,3610.27797635662,-0.234113351683184,0.110134484347507,-2.12570434292394,0.0335278851010177,0.085742357011162
"450","AKR1A1",2674.33625899667,0.550017582396142,0.141796993079981,3.87890864572779,0.000104926147032677,0.000739730150268269,2674.33625899667,0.290408128315519,0.162918242085655,1.78253904902089,0.0746613692541894,0.163629509939454
"469","AKT1",5611.89374730268,0.275356070704876,0.0718681163267635,3.83140792855779,0.000127412054298148,0.000875858950897361,5611.89374730268,0.420218661178843,0.0831175986982705,5.05571224096957,4.28787462311377e-07,4.30117772443755e-06
"471","AKT2",5471.97554161186,-0.0458042291566279,0.0706195815474099,-0.648605219019566,0.516593581256515,0.678673428065165,5471.97554161186,0.0577044042330621,0.0817425881342497,0.705928274968385,0.480232742889046,0.641609654866372
"472","AKT3",23.6767536923436,-0.418244152486252,0.557122319661017,-0.750722305903547,0.452819795913605,0.623282778549406,23.6767536923436,0.726110507591161,0.797438728362782,0.910553352584136,0.362530758341475,0.53292050909562
"493","ALDH7A1",2886.89433145665,-0.191879784863475,0.108754140476555,-1.76434464032972,0.0776739725225314,0.173079868478579,2886.89433145665,-0.34762396697788,0.126109773270682,-2.75651884831908,0.00584202456211832,0.0196975226669859
"496","ALDH9A1",3428.79267022845,0.193664115370483,0.0941320416807035,2.05736656628986,0.0396509786535899,0.102472664911005,3428.79267022845,-0.0177294318367404,0.108735522602999,-0.163050964508369,0.870478307669156,0.927058254091984
"497","ALDOA",461.625724856629,0.2228839161883,0.28092913310686,0.793381283469518,0.427555712046774,0.5993470022367,461.625724856629,0.784299836579128,0.325985175137901,2.40593712964814,0.0161310405195463,0.0468305816801219
"499","ALDOB",3.95264925998262,0.15385767497842,1.16009986953382,0.132624508474642,0.894490348680189,0.943942858299162,3.95264925998262,1.90087000698483,1.83878567065493,1.03376376992746,0.301246612797728,0.465679733836975
"501","ALG1",662.167732617784,-0.914104900625404,0.14418216279893,-6.33993056339551,2.29868738636627e-10,8.82975189539564e-09,662.167732617784,-0.897177931066927,0.166565836030416,-5.38632622660445,7.1912389123807e-08,8.40029495145581e-07
"530","ALMS1",167.189206790984,-0.0785177654813271,0.185902194576275,-0.422360616346093,0.672761819823739,0.801215031638898,167.189206790984,-0.116951344049796,0.213146185959576,-0.548690766026543,0.583217684200418,0.727555421670991
"574","ANAPC1",1400.14680253225,0.770588933800416,0.115554985300884,6.66859098976947,2.58270909986235e-11,1.25300308877706e-09,1400.14680253225,0.398486023331286,0.135858532626827,2.9330952986651,0.00335600863004127,0.0122730543840693
"575","ANAPC10",313.563168190098,0.141678537424011,0.149241057772369,0.949326810857283,0.342454421589917,0.515889890775969,313.563168190098,0.0535105712365922,0.177760106809925,0.301026885035628,0.763393993517621,0.859417499635022
"576","ANAPC11",2072.59140519193,0.297970331234045,0.123575738147645,2.4112365072668,0.0158985350623161,0.0492573977244546,2072.59140519193,0.543568995107865,0.142483410412206,3.81496339493358,0.00013620312193871,0.000750256685677604
"577","ANAPC13",1340.07093935051,0.401855663928118,0.130484256263306,3.07972528974842,0.00207191603629859,0.00925333900902281,1340.07093935051,0.0113799643718972,0.151106011158614,0.0753111294821473,0.939967166585505,0.968574689896609
"578","ANAPC15",187.941924708854,-0.53957157519412,0.201523766156174,-2.67745877067408,0.00741829819070201,0.0265917458220549,187.941924708854,-0.153533991262687,0.234732603999814,-0.654080381874895,0.513060019964824,0.668935589398971
"579","ANAPC16",2604.12574132884,-0.622413635887073,0.124174829091601,-5.0123977656368,5.37559375488134e-07,7.51903745745961e-06,2604.12574132884,-0.185004421251227,0.143605468172863,-1.28828256754493,0.19764761910855,0.344295535075948
"581","ANAPC2",2024.05467322632,0.134138484485357,0.0904962341070996,1.48225487843625,0.138272489384339,0.269750935553363,2024.05467322632,0.0417518801275235,0.104608735641585,0.399124221045701,0.689801676170442,0.810115401747553
"582","ANAPC4",1055.73231749053,-0.330281628116326,0.139704989061425,-2.36413624406148,0.0180721650414879,0.0545553867294012,1055.73231749053,-0.434931594876324,0.161999988688711,-2.68476311879293,0.00725812277898663,0.0237169411724115
"583","ANAPC5",5268.38250668281,0.0338968678436202,0.0891706423959759,0.380134839593237,0.703845325240013,0.823555769746937,5268.38250668281,0.0129906784375476,0.102945021993571,0.126190447930147,0.899581172369655,0.943582411835364
"584","ANAPC7",2570.93947162521,-0.155413089190567,0.0748754462657919,-2.07562154139134,0.0379289675225524,0.0989346131812084,2570.93947162521,-0.155552463825014,0.0855395682824942,-1.8184854909637,0.0689899623157173,0.153693779183163
"585","ANG",63.9417546745208,0.341573887460985,0.268165120831725,1.27374464807944,0.20275392758656,0.356788884994812,63.9417546745208,0.351094801264467,0.315354871788919,1.11333241586789,0.265565689324714,0.42653529414648
"593","ANGPTL4",1313.90614022825,0.23854003219777,0.231500470101865,1.03040841382658,0.302818325208646,0.47403703171806,1313.90614022825,4.37276889848123,0.253413670358081,17.255457814499,1.01811546212239e-66,1.31671418265629e-63
"612","ANKLE2",3814.518212344,-0.23199542154667,0.0710533232268462,-3.26508896432608,0.00109429700613276,0.00540223344984637,3814.518212344,-0.165886322114315,0.0817499499078496,-2.02919172796198,0.0424387657931361,0.104279075705224
"641","ANKRD28",7434.28743740323,0.724402959330259,0.133943737001921,5.40826301807505,6.36389211925237e-08,1.20275109216361e-06,7434.28743740323,-1.08313346106169,0.155607785245412,-6.96066369271602,3.38673384400795e-12,8.28651391616325e-11
"673","ANKZF1",1898.90632760857,0.423488922708712,0.120215214148659,3.52275646396157,0.0004270836079775,0.00246988782823826,1898.90632760857,0.4183509436515,0.13950679061558,2.99878552008478,0.00271058047662894,0.0102287974384835
"755","APBB1IP",790.531107170549,0.457635835783098,0.1504647072028,3.04148291177868,0.00235415927584368,0.0103110196528914,790.531107170549,-0.112193471897242,0.171381839095458,-0.654640377821779,0.512699320742271,0.668558437260321
"820","ARF1",18445.0916434634,0.458219045158072,0.135853105251322,3.37290078361028,0.000743807495004752,0.00393174421538631,18445.0916434634,0.0626261996413142,0.156884572010636,0.399186477285151,0.689755806463794,0.810114078349342
"821","ARF3",4640.49436769801,0.0693840175272713,0.0726421834654617,0.955147742224193,0.339502988404582,0.512960066529951,4640.49436769801,-0.380576275890668,0.0845004740333263,-4.50383598724632,6.67377201736188e-06,5.08780278510965e-05
"822","ARF4",17026.4043439509,0.736099677825548,0.181355901201651,4.05886807624237,4.93111603668879e-05,0.000388780956267521,17026.4043439509,0.364334864489124,0.209517476036163,1.73892350834849,0.0820482185352419,0.176307268549619
"825","ARF5",2110.97343214957,-0.0785621764005929,0.0906950072129147,-0.866223828795351,0.386367428308297,0.560986751433529,2110.97343214957,0.212917536795094,0.105644742967107,2.01541061878855,0.0438616427282214,0.107058358484386
"826","ARF6",9204.78958398563,0.0909139677185171,0.0886281968381841,1.02579056058769,0.304990316408406,0.476174265822611,9204.78958398563,-0.334634396038028,0.102653183066066,-3.25985406436605,0.00111469552882618,0.00473771766312838
"851","ARHGAP26",1371.66625023835,0.678881660711124,0.0968413375737337,7.01024663351259,2.37898385468674e-12,1.47297363981793e-10,1371.66625023835,-0.229191053604786,0.112491661557908,-2.03740482121694,0.0416094911306102,0.102584619609318
"862","ARHGAP35",7092.50651562032,0.00840763212812815,0.0612011605905042,0.137377004733349,0.890732806269867,0.941963423978349,7092.50651562032,0.113263679607998,0.0712053752908747,1.59066192889672,0.111685679196378,0.223816370506876
"870","ARHGAP5",5706.58542492872,-0.0199960028374894,0.115224099422033,-0.173540109558589,0.862226903264443,0.92464000059188,5706.58542492872,-0.556814972956369,0.134104835081906,-4.15208722799807,3.29456631897182e-05,0.000212771903774282
"900","ARHGEF6",77.4422105681831,-0.540227295493505,0.357353458391626,-1.51174497631828,0.130598752042661,0.258713804807186,77.4422105681831,-0.663953117796349,0.441710953653302,-1.50313935460492,0.132803112246288,0.25555671700832
"901","ARHGEF7",2202.05536648118,0.269552725861041,0.104387552625285,2.5822305349819,0.00981639874822907,0.0333965012552623,2202.05536648118,-0.0895008752946775,0.12254096700161,-0.73037513481921,0.465160913035019,0.628194487313497
"970","ARPC1A",871.62152382188,-0.0718785780063201,0.106876647172801,-0.672537733056924,0.501241426906135,0.664807406442926,871.62152382188,-0.225179356736227,0.123123746529123,-1.82888649090096,0.0674166143933127,0.150883216341819
