"","variable","var_label","var_type","reference_row","row_type","header_row","N_obs","N_event","N","coefficients_type","coefficients_label","label","term","var_class","var_nlevels","contrasts","contrasts_type","n_obs","n_ind","n_event","exposure","estimate","std.error","statistic","nevent","ci","conf.low","conf.high","p.value"
"1","Row_mode == ""high""","Row_mode == ""high""","dichotomous",NA,"label",TRUE,279,140,279,"prop_hazard","HR","Row_mode == ""high""",NA,"logical",2,"contr.treatment","treatment",NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA
"2","Row_mode == ""high""","Row_mode == ""high""","dichotomous",TRUE,"level",FALSE,279,140,279,"prop_hazard","HR","FALSE","Row_mode == ""high""FALSE","logical",2,"contr.treatment","treatment",128,128,67,376.870636550308,NA,NA,NA,140,"—",NA,NA,NA
"3","Row_mode == ""high""","Row_mode == ""high""","dichotomous",FALSE,"level",FALSE,279,140,279,"prop_hazard","HR","TRUE","Row_mode == ""high""TRUE","logical",2,"contr.treatment","treatment",151,151,73,408.906228610541,0.984429375866955,0.170089501375554,-0.0922638927793157,140,"0.71,  1.37",0.705349103570805,1.37393127908402,0.92648837535618
