...1,gene_name,baseMean.FaDu,log2FoldChange.FaDu,lfcSE.FaDu,stat.FaDu,pvalue.FaDu,padj.FaDu,baseMean.HCT116,log2FoldChange.HCT116,lfcSE.HCT116,stat.HCT116,pvalue.HCT116,padj.HCT116,baseMean.SiHa,log2FoldChange.SiHa,lfcSE.SiHa,stat.SiHa,pvalue.SiHa,padj.SiHa
70,ABHD10,1941.50711658089,0.463342534452431,0.0761554504049861,6.08416773833557,1.1709796342830701e-9,1.82266883341607e-8,1941.50711658089,0.227327048229871,0.0655589219505701,3.46752267221951,5.2527942868525e-4,0.0027708886817923,1941.50711658089,0.414790654057429,0.0746270449795208,5.55818140958491,2.72599980924081e-8,2.8444648009509e-7
394,AGO4,365.3305665156,0.495692365079744,0.106709701294681,4.64524180150108,3.39678365297016e-6,2.79253889892772e-5,365.3305665156,0.285893160030464,0.104252790486961,2.7423070278989,0.00610092858264382,0.0227758508503366,365.3305665156,0.41464643011341,0.100454931384715,4.12768616132371,3.66431752916259e-5,2.1431996711264e-4
454,AKAP8L,1118.73380132194,0.469119067727357,0.090205054804019,5.20058514178139,1.98662086748963e-7,2.05479728355646e-6,1118.73380132194,0.386770400460264,0.0896170520060435,4.31581258033551,1.59016857132046e-5,1.2373277622646e-4,1118.73380132194,0.607568176182753,0.0890525625851334,6.82257936824585,8.94201961830055e-12,1.55097788551903e-10
641,ANKRD29,130.398587989111,0.998030851260442,0.234557865383363,4.25494514809491,2.09100269051005e-5,1.4077488701853e-4,130.398587989111,2.37456704772547,0.183020300409227,12.9743369583375,1.71070275641051e-38,3.2838650112056195e-36,130.398587989111,0.662276328103276,0.187333628618068,3.53527731773942,4.0734741430792e-4,0.00187153492391175
667,ANKRD9,750.959634231955,0.791138198829759,0.101990178698635,7.75700375197349,8.695935786289731e-15,2.81468635034602e-13,750.959634231955,0.36838059032465,0.109779670104171,3.35563579281201,7.9182772184492e-4,0.00399244734067785,750.959634231955,1.09850333756779,0.0998030883126939,11.0067068678883,3.54733919245039e-28,2.686801271749e-26
821,ARFGAP3,1015.2125433935,0.193735478046047,0.0874686444388036,2.21491346172161,0.0267660049358048,0.0726778589596648,1015.2125433935,0.794507042805752,0.103634464376211,7.66643652367952,1.76840618756542e-14,5.832701920361819e-13,1015.2125433935,0.645019811261717,0.0864251097623583,7.4633380626917,8.43575385102831e-14,1.8805020829048e-12
1546,BTAF1,2803.65495496722,0.550059988249414,0.061200398975616,8.98784971105456,2.5211447332949496e-19,1.39267398816176e-17,2803.65495496722,0.931137315222837,0.0624058337747216,14.9206774255135,2.41805963156493e-50,9.77527159167603e-48,2803.65495496722,0.548782366959492,0.0640737959682937,8.56484868215162,1.08217868249701e-17,3.59206416489743e-16
1569,BTG3,764.797905169751,0.421873138451357,0.137772256789724,3.06210516022281,0.00219786223144868,0.00866819043578782,764.797905169751,0.680472407518507,0.112551425094907,6.04587997837175,1.48596689465802e-9,2.49777762783322e-8,764.797905169751,0.786180996331385,0.112405816312944,6.99413092773256,2.6690821796406797e-12,4.9071588676674e-11
1847,CALCOCO1,585.071258934129,0.55334482025023,0.137989396578293,4.01005319228476,6.07050707841694e-5,3.6466775111546e-4,585.071258934129,0.632799775110643,0.132401911823133,4.77938548165344,1.7583178865878e-6,1.67673473179033e-5,585.071258934129,0.484524157421931,0.131965716251706,3.67159116158451,2.4104506735658e-4,0.00117131064808872
1983,CBFA2T2,1259.3652461877,0.338807523269692,0.0793682832466888,4.2688024663029,1.96525207004001e-5,1.3307629156407e-4,1259.3652461877,0.400026483756362,0.0918007333889617,4.35755215659815,1.31525162175728e-5,1.0428609079266e-4,1259.3652461877,0.524000109927737,0.0765049403806395,6.84923231520277,7.42473392106063e-12,1.30628704331342e-10
2004,CBX7,275.413651173451,0.387352329199406,0.11683225591648,3.31545707271385,9.1493391991881e-4,0.00405399996753502,275.413651173451,0.860557046137802,0.126521752913122,6.80165288832754,1.03425556999734e-11,2.4755074715297903e-10,275.413651173451,0.756552171938758,0.142817257192755,5.29734422022732,1.17499070705449e-7,1.09970385020458e-6
2711,CLASP2,1145.2600757944101,0.163993114104239,0.059365442433504,2.76243395790286,0.00573721672155678,0.0198066256364166,1145.2600757944101,0.233846218983517,0.065123645644896,3.59080356555322,3.2966002726735e-4,0.00184871571236463,1145.2600757944101,0.197720519079409,0.059193819116347,3.34022237508926,8.3711330876651e-4,0.00356450006035872
2759,CLIC4,2347.6284852035,1.57156758477459,0.102812844767561,15.2857124839566,9.521590851249801e-53,5.55775257987451e-50,2347.6284852035,0.60246196586493606,0.0984330623354278,6.12052446170924,9.32678629400061e-10,1.62102798843587e-8,2347.6284852035,0.524411508789367,0.0963374949331231,5.44348292586818,5.22487439282876e-8,5.15575256358761e-7
2847,CNOT6L,606.434272923731,0.370835798130512,0.0935632132610192,3.96347864941286,7.38654724917461e-5,4.3580131024358e-4,606.434272923731,0.497464711960927,0.0941911814556954,5.28143616284205,1.28175143871866e-7,1.53970592100397e-6,606.434272923731,0.431242243808535,0.0904909865010495,4.76558230253721,1.88309009733441e-6,1.43014240957836e-5
3253,CUL7,649.052069891001,0.2672246699827,0.0942229588656433,2.83608871128476,0.00456697586414323,0.0162281482055625,649.052069891001,0.228023354301933,0.0871013742107074,2.61790765493918,0.00884707435428523,0.0311041097627948,649.052069891001,0.672937710032491,0.087138814224256,7.72259429994828,1.13985531487939e-14,2.8078679142101e-13
3408,DCAF10,670.508851833656,0.192258670514117,0.0849207255980625,2.26397818860021,0.0235754563177579,0.0655285421555965,670.508851833656,0.29278905998819,0.0842334674524958,3.47592315552379,5.0909813813979e-4,0.0026973910736217,670.508851833656,0.173062927013071,0.0812395277672612,2.13027982522092,0.0331485181434497,0.0840799690225048
3412,DCAF16,1307.18208779386,0.271086338041251,0.0811861289351141,3.33907210008633,8.4058743740861e-4,0.00376747545852632,1307.18208779386,0.23059721570831,0.0773605828545492,2.98081021625537,0.00287486896591345,0.0121207961057928,1307.18208779386,0.400648691994772,0.0821465100752353,4.87724544387621,1.07577542673207e-6,8.54392167862473e-6
3463,DDHD2,972.26023123664,1.09609341286064,0.109473093722324,10.0124457580496,1.34388413091598e-23,1.1885229806297801e-21,972.26023123664,0.274097638938263,0.0929491439941871,2.94889901251167,0.0031890816686181,0.0132391028786317,972.26023123664,0.391268699955613,0.0915050508295227,4.27592462283378,1.90345623229398e-5,1.1846478714756e-4
3484,DDX17,26742.8340444236,0.287392774549259,0.0932349816390223,3.08245649322865,0.00205299738318491,0.00816118891644743,26742.8340444236,0.471035452223455,0.0939004139928246,5.01632987751736,5.26678691047488e-7,5.59807538945049e-6,26742.8340444236,0.505960355111982,0.0933871208846146,5.41788150570705,6.03093627882195e-8,5.89187634370768e-7
3643,DIP2A,1789.4084824585,0.346538787588945,0.0697311338865969,4.96964222828382,6.70765533129022e-7,6.28452394361814e-6,1789.4084824585,0.614788150668622,0.072651486585496,8.46215514042017,2.62481013497629e-17,1.2229576541506e-15,1789.4084824585,0.473780141002446,0.0713315943464764,6.64193959693611,3.0958184190122896e-11,4.96977658966973e-10
3889,DRAM1,1210.89291445347,1.11781329991137,0.0976891560622141,11.442552530595,2.5623407848957697e-30,3.90166517254868e-28,1210.89291445347,0.463473550389232,0.100697075583338,4.6026515437944,4.17145827816495e-6,3.68162359115652e-5,1210.89291445347,0.528608113135508,0.0920321412715353,5.74373371989554,9.26113855596554e-9,1.0429147821606e-7
4024,EBLN3P,1395.67559882821,0.563156679388257,0.0832216076819326,6.76695265898496,1.3152308765585499e-11,2.7095303387549103e-10,1395.67559882821,0.486484478775189,0.0820436026911546,5.92958454794475,3.0370210376764e-9,4.85490756890956e-8,1395.67559882821,0.319905313114172,0.0837492397735409,3.81979960629136,1.3356013939891e-4,6.8713591780449e-4
4036,ECI1,915.860768939267,0.46186256947834903,0.106124646178887,4.35207641304943,1.34854241575909e-5,9.55272097182743e-5,915.860768939267,0.430037184410462,0.104176083444875,4.12798379618504,3.6595789585852e-5,2.6114973118587e-4,915.860768939267,0.282383855210704,0.101808350106338,2.77368069432178,0.0055426050105166,0.0186084686789841
4249,ELK4,2221.47526121789,0.709006814721382,0.0763472173468288,9.28660977256732,1.59280939483122e-20,9.950693834863649e-19,2221.47526121789,0.213529946698294,0.0767648063184381,2.78161252452749,0.00540895761024717,0.0205930881170775,2221.47526121789,0.508332785975749,0.0772646107916771,6.57911533840932,4.7325556365173195e-11,7.43302993767495e-10
4343,ENTPD4,1191.42420550118,0.398933299969037,0.0803195430559005,4.96682730990375,6.80571410431297e-7,6.36277948107979e-6,1191.42420550118,0.395806600284355,0.0781796655276327,5.06278196015634,4.13182318762174e-7,4.49883595630101e-6,1191.42420550118,0.454031924950231,0.0806920065101028,5.62672741188293,1.83660608106797e-8,1.9623475758339e-7
