"","variable","var_label","var_type","reference_row","row_type","header_row","N_obs","N_event","N","coefficients_type","coefficients_label","label","term","var_class","var_nlevels","contrasts","contrasts_type","n_obs","n_ind","n_event","exposure","estimate","std.error","statistic","nevent","ci","conf.low","conf.high","p.value"
"1","Row_mode == reference","Row_mode == reference","dichotomous",NA,"label",TRUE,190,27,190,"prop_hazard","HR","Row_mode == reference",NA,"logical",2,"contr.treatment","treatment",NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA
"2","Row_mode == reference","Row_mode == reference","dichotomous",TRUE,"level",FALSE,190,27,190,"prop_hazard","HR","FALSE","Row_mode == referenceFALSE","logical",2,"contr.treatment","treatment",25,25,16,51.6002737850787,NA,NA,NA,27,"—",NA,NA,NA
"3","Row_mode == reference","Row_mode == reference","dichotomous",FALSE,"level",FALSE,190,27,190,"prop_hazard","HR","TRUE","Row_mode == referenceTRUE","logical",2,"contr.treatment","treatment",165,165,11,629.878165639973,0.0392570042347816,0.472090966268267,-6.85805412551147,27,"0.02,  0.10",0.0155622574542879,0.0990288450127803,6.9804813583886e-12
